numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07608;20151110073000;1327.000000;0;0.000000;286.150000;268.970000;30;0;0;0;2;0;8000;0;0;2;0.000000;mq;281.150000;mq;288.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07723;20151110063000;1385.000000;0;0.000000;283.550000;272.120000;45;0;0;0;5;0;8000;0;0;2;0.000000;mq;280.550000;mq;290.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;20151110063000;1780.000000;0;0.000000;276.650000;272.080000;72;0;0;0;2;0;8000;0;0;2;0.000000;mq;276.350000;mq;286.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20151110064500;1665.000000;90;2.000000;278.950000;264.280000;34;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.650000;mq;291.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20151110065400;1908.000000;40;1.000000;277.050000;265.300000;42;0;0;0;1;0;8000;0;0;2;0.000000;mq;274.250000;mq;291.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20151110070000;1860.000000;130;7.000000;277.150000;266.280000;45;0;0;0;1;0;8000;0;0;2;0.000000;mq;275.150000;mq;289.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20151110065100;1115.000000;0;0.000000;284.050000;274.310000;51;0;0;0;5;0;8000;0;0;2;0.000000;mq;282.150000;mq;293.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20151110073000;1570.000000;0;0.000000;278.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.550000;mq;287.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20151110070000;636.000000;0;0.000000;277.550000;277.550000;100;45;4;0;9;9;mq;/;/;/;0.000000;mq;276.950000;mq;296.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07962;20151110070000;680.000000;0;0.000000;276.650000;275.630000;93;0;0;0;1;0;8000;0;0;2;0.000000;mq;276.650000;mq;295.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07975;20151110070000;1420.000000;0;0.000000;281.150000;271.890000;52;0;0;0;3;0;8000;0;0;2;0.000000;mq;278.150000;mq;295.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20151110061000;790.000000;0;0.000000;278.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;278.150000;mq;286.950000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20151110083000;970.000000;40;3.000000;284.150000;280.830000;80;0;0;0;2;2;450;5;0;0;0.000000;mq;279.150000;mq;291.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20151110070000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20151110070000;1270.000000;0;0.000000;279.650000;274.570000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;279.650000;mq;291.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20151110071500;1080.000000;0;0.000000;275.550000;mq;mq;0;0;0;0;0;mq;0;0;0;0.200000;275.250000;mq;291.450000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20151110122000;1270.000000;360;2.000000;287.050000;277.630000;53;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
