numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07608;20151103071500;1327.000000;220;7.000000;278.150000;274.630000;78;0;6;0;8;7;1250;5;3;/;10.200000;mq;277.150000;mq;285.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20151103070000;636.000000;0;0.000000;278.550000;278.110000;97;0;6;0;1;1;mq;0;3;0;30.000000;mq;273.850000;mq;293.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20151103065000;1665.000000;90;2.000000;278.150000;266.600000;43;0;0;0;8;5;1750;5;3;/;0.000000;mq;274.650000;mq;287.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20151103064500;1908.000000;40;4.000000;279.250000;263.370000;31;0;0;0;7;5;1250;2;3;2;0.000000;mq;277.150000;mq;282.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20151103070000;1860.000000;0;0.000000;275.150000;267.750000;58;0;0;0;8;8;1750;0;3;/;0.000000;mq;271.150000;mq;280.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20151103065200;1115.000000;0;0.000000;279.150000;276.310000;82;0;6;0;6;6;1250;0;3;0;26.600000;mq;278.750000;mq;288.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07962;20151103070000;680.000000;90;2.000000;281.150000;279.610000;90;0;6;0;4;0;8000;0;0;2;27.000000;mq;280.850000;mq;292.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07975;20151103070000;1420.000000;180;4.000000;280.150000;273.810000;64;0;6;6;3;3;2250;0;3;0;103.000000;mq;280.150000;mq;284.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20151103060000;790.000000;0;0.000000;276.750000;mq;mq;0;0;0;8;8;3500;0;3;/;0.000000;mq;274.150000;mq;281.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20151103060000;1270.000000;mq;3.000000;282.650000;269.030000;38;0;0;0;5;5;3500;0;3;0;0.000000;278.150000;mq;288.650000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20151103073000;1080.000000;0;0.000000;280.850000;mq;mq;0;0;0;7;7;3500;0;7;/;0.000000;275.350000;mq;288.350000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;20151103063000;1780.000000;0;0.000000;281.350000;270.700000;47;0;0;0;8;4;1750;5;3;/;0.000000;mq;274.250000;mq;284.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;20151103064500;1970.000000;180;3.000000;282.150000;270.230000;43;0;0;0;7;5;1750;0;3;2;0.000000;mq;276.150000;mq;285.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20151103070000;1707.000000;40;1.000000;274.750000;269.280000;67;0;0;0;6;6;1250;0;3;0;0.000000;mq;270.450000;mq;283.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20151103064500;1018.000000;120;5.000000;285.350000;mq;mq;60;0;0;8;8;1250;0;3;/;0.100000;mq;281.750000;mq;287.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20151103083000;970.000000;180;3.000000;286.150000;mq;mq;0;0;0;8;8;2250;5;/;/;0.000000;mq;279.150000;mq;287.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20151103083000;1570.000000;130;5.000000;281.150000;mq;mq;61;6;0;8;8;1750;0;7;/;0.400000;mq;279.150000;mq;287.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20151103123000;1327.000000;220;7.000000;279.150000;277.950000;92;0;6;0;8;7;450;5;3;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20151103113500;1665.000000;270;2.000000;276.150000;272.870000;79;60;6;0;8;8;450;5;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20151103122100;1908.000000;0;0.000000;275.950000;272.500000;78;60;7;6;8;8;800;2;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20151103131500;1270.000000;0;0.000000;282.250000;280.370000;88;60;6;0;8;8;1250;5;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
