numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07484;20151212064500;1018.000000;0;0.000000;266.750000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.150000;mq;280.150000;0.040000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20151212070000;636.000000;0;0.000000;267.450000;266.640000;94;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.450000;mq;285.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07962;20151212070000;680.000000;0;0.000000;268.150000;267.050000;92;0;0;0;2;0;8000;0;0;2;0.000000;mq;268.150000;mq;283.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20151212064500;1270.000000;0;0.000000;269.750000;263.920000;64;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.450000;mq;279.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20151212073000;1327.000000;0;0.000000;278.150000;271.470000;62;0;0;0;3;3;3500;0;3;0;0.000000;mq;275.150000;mq;281.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20151212080000;1850.000000;310;3.000000;278.550000;261.030000;27;0;0;0;2;0;8000;0;0;2;0.000000;mq;274.450000;mq;284.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20151212070000;1665.000000;90;2.000000;272.650000;257.570000;31;0;0;0;0;0;mq;0;0;0;0.000000;mq;271.250000;mq;283.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20151212071600;1860.000000;90;4.000000;272.550000;258.960000;35;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.950000;mq;276.250000;0.020000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20151212074500;1270.000000;0;0.000000;272.050000;259.190000;37;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.950000;mq;285.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20151212071500;1000.000000;0;0.000000;277.050000;260.610000;29;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.750000;mq;285.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07875;20151212080000;1860.000000;0;0.000000;273.150000;259.490000;35;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.050000;mq;280.950000;0.270000;0.000000;-99;768.000000;3100.000000;mq;263.250000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07881;20151212074500;2590.000000;0;0.000000;272.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.950000;mq;275.650000;0.470000;0.000000;-99;768.000000;3100.000000;mq;269.450000;mq;0;0;0;mq;mq;mq;mq;1;310;3.000000;mq;mq;mq;8;4;mq;2;mq;
07457;20151212063000;790.000000;0;0.000000;270.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;269.650000;mq;276.150000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20151212070000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.080000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07856;20151212063000;1620.000000;0;0.000000;273.250000;259.230000;34;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;280.950000;0.250000;0.000000;-99;768.000000;3100.000000;mq;267.750000;mq;0;0;0;mq;mq;mq;mq;2;220;5.000000;0.550000;0.000000;mq;7;4;mq;2;mq;
07876;20151212070000;1270.000000;0;0.000000;272.150000;264.930000;58;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.650000;mq;281.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20151212074500;1080.000000;0;0.000000;268.350000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;267.950000;mq;281.350000;mq;0.010000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20151212083000;970.000000;40;3.000000;277.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.150000;mq;283.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20151212081000;1570.000000;0;0.000000;276.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.150000;mq;283.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07952;20151212083000;1840.000000;0;0.000000;274.950000;mq;mq;0;0;0;2;0;8000;0;0;2;0.000000;mq;mq;mq;mq;0.480000;0.000000;-99;768.000000;3100.000000;mq;266.850000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;mq;0.000000;mq;7;7;mq;2;mq;
07961;20151212083000;1745.000000;310;2.000000;274.450000;255.560000;23;0;0;0;2;0;8000;0;0;2;0.000000;mq;270.450000;mq;278.450000;0.230000;0.000000;-99;768.000000;3100.000000;mq;269.250000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;7;mq;1;mq;
07964;20151212083000;2020.000000;0;0.000000;274.350000;255.470000;23;0;0;0;6;3;1250;0;3;2;0.000000;mq;270.650000;mq;278.250000;0.350000;0.000000;-99;768.000000;3100.000000;mq;269.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;3;mq;1;380.000000;
07954;20151212065700;1107.000000;90;3.000000;275.650000;259.810000;30;0;0;0;4;0;8000;0;0;2;0.000000;mq;273.750000;mq;285.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07970;20151212075000;1789.000000;0;0.000000;275.950000;257.840000;25;0;0;0;5;0;8000;0;0;2;0.000000;mq;272.850000;mq;283.850000;0.330000;0.000000;-99;768.000000;3100.000000;mq;266.450000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07900;20151212071500;2040.000000;0;0.000000;272.450000;258.870000;35;0;0;0;1;0;8000;0;0;2;0.000000;mq;271.350000;mq;276.850000;0.280000;0.000000;-99;768.000000;3100.000000;mq;266.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;4;mq;2;mq;
07901;20151212070000;1870.000000;0;0.000000;276.150000;257.010000;23;0;0;0;1;0;8000;0;0;2;0.000000;mq;273.950000;mq;280.950000;0.070000;0.000000;-99;768.000000;3100.000000;mq;270.050000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;0.500000;0.000000;mq;4;3;mq;2;mq;
07904;20151212065000;2080.000000;0;0.000000;272.150000;249.450000;16;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.150000;mq;276.150000;0.270000;0.000000;-99;768.000000;3100.000000;mq;268.650000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;8;2;mq;2;mq;
07913;20151212080000;2320.000000;0;0.000000;272.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;277.150000;0.250000;0.000000;-99;768.000000;3100.000000;mq;263.550000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07498;20151212070000;1850.000000;200;1.000000;268.250000;263.980000;72;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.650000;mq;275.750000;0.300000;0.000000;-99;768.000000;3100.000000;mq;263.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;4;mq;mq;mq;
07889;20151212074500;1800.000000;0;0.000000;274.650000;258.090000;28;0;0;0;1;0;8000;0;0;2;0.000000;mq;272.650000;mq;280.650000;0.160000;0.000000;-99;768.000000;3100.000000;mq;271.350000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;3;4;mq;2;mq;
07893;20151212074500;1780.000000;0;0.000000;271.750000;261.340000;45;0;0;0;1;0;8000;0;0;2;0.000000;mq;269.450000;mq;276.150000;0.250000;0.000000;-99;768.000000;3100.000000;mq;266.550000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;4;4;mq;2;mq;
07895;20151212064500;1970.000000;0;0.000000;271.150000;261.590000;48;0;0;0;1;0;8000;0;0;2;0.000000;mq;270.350000;mq;277.150000;0.200000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;4;4;mq;1;180.000000;
07912;20151212070000;1707.000000;0;0.000000;266.750000;262.530000;72;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.050000;mq;273.150000;0.150000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07918;20151212080000;2284.000000;0;0.000000;273.050000;259.050000;34;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.850000;mq;276.150000;0.350000;0.000000;-99;768.000000;3100.000000;mq;266.850000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07959;20151212083500;1860.000000;180;7.000000;mq;mq;mq;0;0;0;6;2;1250;0;7;2;0.000000;mq;mq;mq;mq;0.480000;0.000000;-99;768.000000;3100.000000;mq;266.750000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;mq;0.000000;mq;7;6;mq;2;mq;
07470;20151212090000;1850.000000;0;0.000000;279.650000;mq;mq;0;0;0;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.200000;0.000000;-99;768.000000;3100.000000;mq;270.450000;mq;mq;mq;mq;mq;mq;mq;mq;2;0;0.000000;0.800000;0.000000;mq;0;0;0;mq;mq;
07489;20151212120000;970.000000;360;2.000000;279.150000;271.970000;60;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20151212104000;790.000000;0;0.000000;272.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07856;20151212113000;1620.000000;0;0.000000;278.150000;261.570000;29;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.250000;0.000000;-50;750.000000;3100.000000;mq;270.150000;mq;0;0;0;mq;mq;mq;mq;2;220;4.000000;0.550000;0.000000;mq;7;4;mq;2;mq;
07953;20151212081400;1800.000000;0;0.000000;275.550000;256.500000;23;0;0;0;2;0;8000;0;0;9;0.000000;mq;273.250000;mq;276.850000;0.180000;0.000000;-99;768.000000;3100.000000;mq;266.950000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;0.480000;0.000000;mq;7;4;mq;2;mq;
07608;20151212123000;1327.000000;300;2.000000;280.150000;274.020000;65;0;0;0;3;0;8000;0;0;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07815;20151212080000;2350.000000;0;0.000000;275.150000;254.500000;20;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.150000;mq;279.150000;0.330000;0.000000;-99;768.000000;3100.000000;mq;267.350000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;8;3;mq;2;mq;
