numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07931;20160116070000;1665.000000;90;4.000000;262.450000;253.060000;46;0;0;0;1;1;1750;5;0;0;0.000000;mq;261.450000;mq;272.250000;0.360000;0.000000;-99;768.000000;3100.000000;mq;262.950000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07966;20160116074500;1000.000000;0;0.000000;269.850000;264.210000;65;0;7;0;4;4;1250;5;0;0;12.300000;mq;269.850000;mq;274.550000;0.040000;0.040000;-99;768.000000;3104.000000;mq;267.250000;mq;mq;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;0;mq;
07457;20160116061000;790.000000;360;2.000000;270.750000;mq;mq;71;7;0;8;8;800;6;/;/;7.000000;269.150000;mq;273.150000;mq;0.250000;0.140000;-99;768.000000;3114.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20160116070000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.280000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07856;20160116064500;1620.000000;0;0.000000;265.150000;260.820000;71;71;7;0;8;8;150;6;/;/;7.500000;mq;263.150000;mq;268.250000;0.850000;0.180000;-99;768.000000;3118.000000;mq;266.550000;mq;0;mq;0;mq;mq;mq;mq;3;310;6.000000;1.850000;0.200000;mq;1;2;mq;1;70.000000;
07876;20160116063000;1270.000000;0;0.000000;266.950000;mq;mq;73;7;0;8;8;800;0;3;/;9.200000;mq;mq;mq;mq;0.850000;0.250000;-99;768.000000;3125.000000;mq;266.850000;mq;0;mq;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;1;1;mq;mq;mq;
07897;20160116074000;1870.000000;360;2.000000;262.850000;mq;mq;49;7;4;9;9;mq;/;/;/;mq;mq;mq;mq;mq;1.150000;0.060000;-99;768.000000;3106.000000;mq;263.850000;mq;0;mq;mq;mq;mq;mq;mq;3;360;4.000000;mq;mq;mq;1;9;mq;1;111.000000;
07898;20160116073000;1080.000000;0;0.000000;268.150000;mq;mq;0;7;0;7;7;450;6;/;/;3.500000;mq;266.850000;mq;273.550000;0.600000;0.050000;-99;768.000000;3105.000000;mq;267.550000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;mq;
07484;20160116064500;1018.000000;0;0.000000;269.750000;mq;mq;73;7;0;9;9;mq;/;/;/;10.200000;266.950000;mq;278.150000;mq;0.220000;0.220000;-99;768.000000;3122.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20160116073000;1327.000000;0;0.000000;266.150000;266.020000;99;0;7;7;6;5;150;5;0;7;31.000000;mq;266.150000;mq;274.150000;0.300000;0.200000;-99;768.000000;3120.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;20160116080000;1554.000000;360;10.000000;268.150000;253.980000;32;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.450000;mq;272.950000;0.010000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07818;20160116070000;1250.000000;360;5.000000;272.150000;mq;mq;70;7;0;9;9;mq;/;/;/;mq;mq;265.150000;mq;269.150000;0.340000;0.200000;-99;768.000000;3120.000000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07878;20160116075000;1600.000000;0;0.000000;266.650000;mq;mq;71;7;0;8;8;450;6;/;/;2.100000;mq;262.650000;mq;270.450000;0.290000;0.030000;-99;768.000000;3103.000000;mq;271.050000;mq;0;mq;mq;mq;mq;mq;mq;2;90;6.000000;mq;mq;mq;1;9;mq;0;80.000000;
07939;20160116072700;1860.000000;0;0.000000;259.350000;253.440000;61;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.950000;mq;268.250000;0.370000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;mq;5.000000;mq;0.000000;mq;0;0;0;mq;mq;
07945;20160116070000;1270.000000;360;14.000000;270.250000;257.900000;38;0;0;0;8;1;450;2;3;2;0.000000;mq;264.750000;mq;275.250000;0.480000;0.000000;-99;768.000000;3100.000000;mq;268.950000;mq;0;0;5;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20160116070000;636.000000;0;0.000000;272.650000;268.220000;72;0;7;0;7;6;450;6;/;/;2.000000;mq;272.650000;mq;278.250000;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07870;20160116081500;1650.000000;0;0.000000;264.150000;263.360000;94;73;7;7;9;9;mq;/;/;/;8.000000;mq;262.150000;mq;270.150000;0.350000;0.130000;-99;768.000000;3113.000000;mq;266.150000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;0;1;mq;0;100.000000;
07895;20160116064500;1970.000000;0;0.000000;261.650000;259.630000;85;70;7;0;8;8;150;0;2;/;1.300000;mq;259.750000;mq;265.650000;1.080000;0.030000;-99;768.000000;3103.000000;mq;264.150000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;1;mq;1;80.000000;
07901;20160116070000;1870.000000;0;0.000000;262.950000;261.760000;91;70;7;0;9;9;mq;/;/;/;5.000000;mq;262.750000;mq;269.650000;1.150000;0.120000;-99;768.000000;3112.000000;mq;264.950000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;30.000000;
07912;20160116070000;1707.000000;90;1.000000;261.250000;259.530000;87;0;7;3;6;6;250;5;0;0;0.300000;mq;260.650000;mq;267.050000;0.750000;0.010000;-99;768.000000;3101.000000;mq;265.450000;mq;0;0;1;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;3;mq;mq;mq;
07921;20160116081300;1680.000000;90;2.000000;266.550000;256.030000;43;0;0;0;7;3;250;6;7;/;0.000000;mq;261.050000;mq;266.650000;0.570000;0.000000;-99;768.000000;3100.000000;mq;265.250000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;0.000000;mq;1;2;mq;mq;mq;
07970;20160116074500;1789.000000;310;2.000000;263.250000;261.920000;90;0;7;mq;7;6;800;5;7;/;mq;mq;268.250000;mq;270.350000;0.460000;0.150000;-99;768.000000;3115.000000;mq;271.050000;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07971;20160116070000;1384.000000;0;0.000000;266.550000;264.750000;87;70;7;mq;8;8;450;5;/;/;13.400000;mq;266.550000;mq;272.550000;0.150000;0.120000;-99;768.000000;3112.000000;mq;267.950000;mq;0;0;5;mq;mq;mq;mq;2;mq;mq;0.900000;0.280000;mq;1;9;mq;1;170.000000;
07599;20160116074500;1240.000000;310;7.000000;268.050000;263.430000;70;0;0;0;2;2;800;6;0;0;0.000000;mq;266.750000;mq;272.750000;0.210000;0.000000;-99;768.000000;3100.000000;mq;270.850000;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;2;mq;mq;mq;
07875;20160116080500;1860.000000;360;8.000000;263.050000;262.000000;92;73;7;0;8;8;150;0;2;/;mq;mq;259.750000;mq;264.550000;0.920000;0.070000;-99;768.000000;3107.000000;mq;263.150000;mq;0;0;mq;mq;mq;mq;mq;3;360;11.000000;mq;0.100000;mq;2;1;mq;0;120.000000;
07881;20160116081500;2590.000000;90;6.000000;257.150000;253.100000;71;36;7;3;9;9;mq;/;/;/;mq;mq;255.550000;mq;259.550000;1.510000;0.010000;-99;768.000000;3101.000000;mq;264.050000;mq;0;mq;9;mq;mq;mq;mq;4;40;24.000000;mq;mq;mq;3;2;mq;2;mq;
07889;20160116073500;1800.000000;0;0.000000;262.650000;256.580000;61;70;7;0;8;8;250;6;/;/;2.100000;mq;262.150000;mq;265.150000;0.600000;0.040000;-99;768.000000;3104.000000;mq;265.850000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07891;20160116082000;1200.000000;0;0.000000;267.150000;266.200000;93;0;7;0;7;7;30;2;/;/;4.300000;mq;265.950000;mq;269.250000;1.050000;0.050000;-99;768.000000;3105.000000;mq;267.550000;mq;0;0;mq;mq;mq;mq;mq;3;270;2.000000;1.700000;0.050000;mq;1;1;mq;mq;mq;
07903;20160116083000;1400.000000;40;2.000000;266.850000;265.620000;91;71;7;7;9;9;mq;/;/;/;9.800000;mq;265.350000;mq;269.550000;0.200000;0.150000;-99;768.000000;3115.000000;mq;273.150000;mq;0;mq;mq;mq;mq;mq;mq;2;40;4.000000;0.500000;0.250000;mq;1;1;mq;mq;mq;
07952;20160116080000;1840.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20160116065900;1107.000000;0;0.000000;269.750000;264.310000;66;70;7;6;7;7;450;6;/;/;9.100000;mq;269.150000;mq;274.250000;0.030000;0.030000;-99;768.000000;3103.000000;mq;269.150000;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;9;mq;1;130.000000;
07962;20160116065000;680.000000;0;0.000000;272.650000;265.840000;60;0;7;6;8;8;1250;5;/;/;3.000000;mq;272.650000;mq;277.250000;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07968;20160116080000;1569.000000;0;0.000000;264.750000;261.920000;80;0;7;3;6;6;800;0;7;0;8.500000;mq;265.350000;mq;271.350000;0.100000;0.070000;-99;768.000000;3107.000000;mq;271.450000;mq;0;0;mq;mq;mq;mq;mq;3;270;6.000000;0.900000;0.130000;mq;9;2;mq;mq;mq;
07495;20160116085000;1440.000000;0;0.000000;268.850000;268.580000;98;70;7;3;9;9;mq;/;/;/;mq;mq;264.150000;mq;272.250000;0.550000;0.120000;-99;768.000000;3112.000000;mq;268.950000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;1;mq;0;90.000000;
07877;20160116080000;1645.000000;0;0.000000;265.350000;mq;mq;71;7;4;9;mq;mq;/;/;/;10.400000;mq;mq;mq;mq;0.550000;0.140000;-99;768.000000;3114.000000;mq;267.050000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;2;mq;0;mq;
07902;20160116083000;2000.000000;360;8.000000;261.750000;261.750000;100;73;7;3;9;9;mq;/;/;/;8.000000;mq;260.250000;mq;264.050000;1.200000;0.210000;-99;768.000000;3121.000000;mq;262.850000;mq;0;mq;9;mq;mq;mq;mq;4;360;25.000000;mq;mq;mq;2;1;mq;0;80.000000;
07927;20160116083000;2100.000000;270;2.000000;262.450000;252.280000;43;0;0;0;2;2;1250;2;0;0;0.000000;mq;261.350000;mq;265.050000;0.600000;0.000000;-99;768.000000;3100.000000;mq;259.950000;mq;0;0;5;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;9;4;mq;2;mq;
07974;20160116090000;1500.000000;0;0.000000;265.050000;262.980000;85;73;7;mq;8;8;150;5;/;/;14.900000;mq;265.050000;mq;270.750000;0.200000;0.130000;-99;768.000000;3113.000000;mq;266.950000;mq;0;0;4;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;1;mq;0;170.000000;
07858;20160116083000;1765.000000;0;0.000000;263.150000;mq;mq;0;7;4;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;1.600000;0.050000;-99;768.000000;3105.000000;mq;266.350000;mq;mq;mq;mq;mq;mq;mq;mq;3;0;0.000000;2.500000;0.060000;mq;0;0;0;mq;mq;
07873;20160116085000;1470.000000;0;0.000000;mq;mq;mq;0;7;4;6;2;250;6;1;0;2.600000;mq;mq;mq;mq;0.940000;0.040000;-99;768.000000;3104.000000;mq;267.650000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07595;20160116092000;1915.000000;360;7.000000;262.850000;260.960000;86;0;7;0;6;6;80;5;0;0;0.700000;mq;260.950000;mq;267.150000;0.160000;0.010000;-99;768.000000;3101.000000;mq;267.750000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07953;20160116081800;1800.000000;220;4.000000;263.750000;262.420000;90;0;7;7;3;2;800;0;3;2;8.200000;mq;263.450000;mq;269.150000;0.250000;0.120000;-99;768.000000;3112.000000;mq;267.150000;mq;0;0;4;mq;mq;mq;mq;3;mq;mq;mq;0.250000;mq;9;9;mq;0;120.000000;
07961;20160116090600;1745.000000;0;0.000000;263.650000;259.540000;72;0;7;0;3;3;1250;6;0;0;6.500000;mq;263.650000;mq;269.350000;0.350000;0.100000;-99;768.000000;3110.000000;mq;267.250000;mq;0;0;5;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;3;mq;0;160.000000;
07458;20160116070000;1152.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;6.600000;mq;mq;mq;mq;0.450000;0.140000;-99;768.000000;3114.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07470;20160116083000;1850.000000;0;0.000000;263.150000;mq;mq;0;7;4;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;1.600000;0.050000;-99;768.000000;3105.000000;mq;266.350000;mq;mq;mq;0;mq;mq;mq;mq;3;0;0.000000;2.500000;0.000000;mq;0;0;0;mq;mq;
07721;20160116080500;1747.000000;0;0.000000;263.650000;262.730000;93;71;7;4;7;7;150;5;/;/;9.200000;mq;262.750000;mq;267.250000;0.890000;0.140000;-99;768.000000;3114.000000;mq;264.750000;mq;0;mq;0;mq;mq;mq;mq;3;0;0.000000;1.010000;0.120000;mq;2;2;mq;0;34.000000;
07858;20160116090000;1765.000000;0;0.000000;263.750000;262.830000;93;70;7;0;7;7;30;2;3;0;8.300000;mq;261.550000;mq;270.650000;1.700000;0.210000;-99;768.000000;3121.000000;mq;265.450000;mq;0;1;0;mq;mq;mq;mq;4;40;1.000000;3.000000;0.180000;mq;1;1;mq;0;100.000000;
07913;20160116081500;2320.000000;270;2.000000;258.450000;256.210000;83;0;0;0;8;8;mq;0;2;/;0.000000;mq;257.150000;mq;268.850000;1.000000;0.000000;-99;768.000000;3100.000000;mq;261.250000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07920;20160116090000;1720.000000;360;2.000000;264.950000;264.690000;98;71;7;4;9;9;mq;/;/;/;3.400000;mq;264.950000;mq;270.150000;0.580000;0.030000;-99;768.000000;3103.000000;mq;265.750000;mq;0;mq;9;mq;mq;mq;mq;3;360;11.000000;1.200000;0.100000;mq;1;9;mq;1;140.000000;
07928;20160116083000;1550.000000;0;0.000000;265.250000;264.590000;95;70;7;7;8;8;80;5;/;/;9.500000;mq;264.350000;mq;267.950000;0.950000;0.220000;-99;768.000000;3122.000000;mq;265.850000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;50.000000;
07456;20160116094000;2180.000000;310;10.000000;262.150000;mq;mq;36;7;3;6;5;150;5;0;2;0.200000;mq;260.150000;mq;262.150000;0.700000;0.010000;-99;768.000000;3101.000000;mq;266.050000;mq;0;3;mq;mq;mq;mq;mq;3;310;10.000000;mq;mq;mq;3;9;mq;2;mq;
07566;20160116084500;1795.000000;0;0.000000;260.850000;256.840000;72;0;0;0;4;4;800;5;0;0;0.000000;mq;260.150000;mq;263.550000;0.950000;0.000000;-99;768.000000;3100.000000;mq;260.250000;mq;0;0;5;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;2;3;mq;1;80.000000;
07567;20160116092000;2100.000000;0;0.000000;262.050000;260.030000;85;70;7;0;8;8;mq;6;/;/;0.200000;mq;259.250000;mq;264.450000;0.870000;0.030000;-99;768.000000;3103.000000;mq;262.750000;mq;0;mq;5;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07909;20160116090000;1700.000000;360;5.000000;mq;mq;100;71;7;4;9;9;mq;/;/;/;mq;mq;mq;mq;mq;0.700000;0.270000;-99;768.000000;3127.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0;80.000000;
07959;20160116083000;1860.000000;310;10.000000;mq;mq;mq;0;7;3;6;3;800;2;3;0;mq;mq;mq;mq;mq;0.500000;0.200000;-99;768.000000;3120.000000;mq;264.150000;mq;0;0;4;mq;mq;mq;mq;3;270;15.000000;mq;0.300000;mq;1;1;mq;0;mq;
07960;20160116091800;1590.000000;360;1.000000;265.250000;264.180000;92;0;7;4;1;1;250;2;0;0;11.000000;mq;265.250000;mq;272.050000;0.200000;0.070000;-99;768.000000;3107.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;9;9;mq;0;180.000000;
07815;20160116080000;2350.000000;360;7.000000;256.150000;254.900000;90;70;7;3;9;9;mq;/;/;/;1.700000;mq;256.150000;mq;261.150000;1.300000;0.060000;-99;768.000000;3106.000000;mq;263.150000;mq;0;mq;9;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;9;mq;0;40.000000;
07884;20160116073000;1400.000000;130;2.000000;266.650000;265.980000;95;70;7;0;8;8;150;5;/;/;6.400000;mq;265.150000;mq;271.150000;0.960000;0.120000;-99;768.000000;3112.000000;mq;267.850000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;50.000000;
07892;20160116073000;1700.000000;0;0.000000;263.650000;261.150000;82;70;7;0;9;9;mq;/;/;/;2.900000;mq;263.150000;mq;269.150000;0.840000;0.070000;-99;768.000000;3107.000000;mq;266.250000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;0;70.000000;
07893;20160116075500;1780.000000;270;7.000000;263.150000;261.540000;88;45;7;4;9;9;mq;/;/;/;2.700000;mq;261.650000;mq;265.650000;1.090000;0.060000;-99;768.000000;3106.000000;mq;264.350000;mq;0;mq;mq;mq;mq;mq;mq;3;360;7.000000;1.830000;0.100000;mq;9;2;mq;0;65.000000;
07871;20160116080000;1150.000000;40;2.000000;268.250000;266.270000;86;70;7;0;8;8;450;0;2;/;4.000000;mq;266.750000;mq;273.750000;0.600000;0.060000;-99;768.000000;3106.000000;mq;267.550000;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;1;80.000000;
07885;20160116084500;1610.000000;310;7.000000;265.550000;264.340000;91;70;7;0;7;7;450;5;/;/;2.900000;mq;264.550000;mq;268.950000;0.550000;0.050000;-99;768.000000;3105.000000;mq;268.250000;mq;0;0;9;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;3;mq;0;90.000000;
07888;20160116072000;1800.000000;310;3.000000;263.950000;262.610000;90;70;7;0;9;9;mq;/;/;/;1.900000;mq;263.350000;mq;269.150000;0.810000;0.040000;-99;768.000000;3104.000000;mq;267.650000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;1;100.000000;
07894;20160116072000;1350.000000;0;0.000000;265.650000;263.410000;84;70;7;0;8;8;30;5;/;/;4.400000;mq;264.250000;mq;272.150000;0.720000;0.080000;-99;768.000000;3108.000000;mq;269.650000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07904;20160116064000;2080.000000;0;0.000000;260.650000;257.920000;80;0;7;4;7;7;30;5;/;/;1.000000;mq;257.650000;mq;263.150000;1.150000;0.010000;-99;768.000000;3101.000000;mq;263.650000;mq;0;0;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07916;20160116083000;1620.000000;0;0.000000;268.350000;266.820000;89;70;7;0;8;8;mq;0;2;/;4.000000;mq;263.750000;mq;271.950000;0.430000;0.060000;-99;768.000000;3106.000000;mq;268.350000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;1;80.000000;
07918;20160116081000;2284.000000;270;2.000000;259.750000;258.190000;88;70;7;0;9;9;mq;/;/;/;3.400000;mq;258.750000;mq;262.350000;1.350000;0.090000;-99;768.000000;3109.000000;mq;262.150000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07575;20160116090000;2134.000000;310;6.000000;263.550000;256.610000;57;0;3;0;2;1;450;5;1;0;0.000000;mq;259.350000;mq;266.650000;0.560000;0.000000;-99;768.000000;3100.000000;mq;264.250000;mq;0;0;4;mq;mq;mq;mq;3;310;8.000000;0.800000;0.000000;mq;7;2;mq;2;mq;
07582;20160116091500;1350.000000;0;0.000000;267.850000;266.610000;91;70;7;7;8;7;800;2;/;/;2.100000;mq;264.950000;mq;269.750000;0.440000;0.020000;-99;768.000000;3102.000000;mq;266.850000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;2;mq;
07598;20160116091500;2070.000000;0;0.000000;263.150000;255.810000;55;0;0;0;1;1;1250;5;0;0;0.000000;mq;259.950000;mq;268.050000;0.420000;0.000000;-99;768.000000;3100.000000;mq;262.450000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;4;mq;1;160.000000;
07908;20160116063000;1970.000000;0;0.000000;262.350000;259.580000;80;70;7;4;9;9;mq;/;/;/;1.800000;mq;259.550000;mq;263.650000;1.540000;0.030000;-99;768.000000;3103.000000;mq;261.450000;mq;0;mq;0;mq;mq;mq;mq;3;40;12.000000;mq;mq;mq;1;1;mq;mq;mq;
07923;20160116092000;1895.000000;360;10.000000;263.850000;261.040000;80;0;0;0;1;0;8000;0;0;2;0.000000;mq;260.450000;mq;268.450000;0.430000;0.000000;-99;768.000000;3100.000000;mq;262.550000;mq;0;mq;9;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;4;2;mq;1;160.000000;
07952;20160116083000;1840.000000;0;0.000000;mq;mq;mq;0;7;3;6;3;450;6;1;/;19.000000;mq;mq;mq;mq;mq;0.400000;-99;768.000000;3140.000000;mq;265.050000;mq;0;0;mq;mq;mq;mq;mq;3;0;0.000000;mq;0.800000;mq;9;3;mq;1;140.000000;
07965;20160116090600;1460.000000;0;0.000000;269.150000;264.300000;69;0;7;7;5;5;800;5;0;0;7.000000;mq;266.350000;mq;271.750000;0.100000;0.080000;-99;768.000000;3108.000000;mq;272.650000;mq;0;0;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;9;9;mq;mq;mq;
07980;20160116090000;2127.000000;310;10.000000;260.450000;258.600000;86;36;7;3;7;7;mq;6;0;0;8.000000;mq;260.050000;mq;268.050000;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
