numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07818;20160310070000;1250.000000;0;0.000000;267.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;261.150000;mq;278.150000;0.400000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;1.600000;0.000000;mq;0;0;0;mq;mq;
07870;20160310074500;1650.000000;0;0.000000;267.950000;263.690000;72;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.150000;mq;273.150000;0.970000;0.000000;-99;768.000000;3100.000000;mq;267.050000;mq;0;0;2;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;1;160.000000;
07875;20160310080000;1860.000000;360;2.000000;265.150000;257.910000;56;0;0;0;0;0;mq;0;0;0;0.000000;mq;261.150000;mq;272.150000;1.670000;0.000000;-99;768.000000;3100.000000;mq;263.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;4;mq;1;90.000000;
07881;20160310080000;2590.000000;0;0.000000;260.450000;247.490000;33;0;7;0;0;0;mq;0;0;0;0.100000;mq;258.250000;mq;267.850000;1.920000;0.010000;-99;768.000000;3101.000000;mq;264.150000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;1;8;mq;1;160.000000;
07888;20160310071500;1800.000000;0;0.000000;271.350000;264.610000;60;0;0;0;2;2;1250;5;0;0;0.000000;mq;261.350000;mq;275.350000;1.000000;0.000000;-99;768.000000;3100.000000;mq;266.450000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;2;mq;
07894;20160310072000;1350.000000;0;0.000000;267.050000;258.060000;49;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.050000;mq;278.750000;0.830000;0.000000;-99;768.000000;3100.000000;mq;265.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;3;mq;2;mq;
07909;20160310072500;1700.000000;360;2.000000;268.750000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;mq;mq;mq;1.800000;0.000000;-99;768.000000;3100.000000;mq;264.750000;mq;0;1;1;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;0;mq;
07931;20160310070000;1665.000000;90;2.000000;266.650000;259.750000;58;0;0;0;5;1;800;5;3;2;0.000000;mq;262.150000;mq;275.950000;0.500000;0.000000;-99;768.000000;3100.000000;mq;266.250000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;3;mq;mq;mq;
07939;20160310070600;1860.000000;310;2.000000;268.250000;264.670000;76;0;7;0;5;5;250;6;3;0;1.000000;mq;260.050000;mq;271.750000;1.230000;0.010000;-99;768.000000;3101.000000;mq;266.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;1.180000;0.000000;mq;mq;mq;mq;mq;mq;
07943;20160310071500;1650.000000;0;0.000000;mq;mq;mq;73;7;4;9;9;mq;/;/;/;40.000000;mq;mq;mq;mq;1.300000;0.270000;-99;768.000000;3127.000000;mq;273.050000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20160310070000;1270.000000;0;0.000000;267.950000;258.890000;49;0;0;0;5;1;1750;2;3;0;0.000000;mq;262.050000;mq;280.150000;0.300000;0.000000;-99;768.000000;3100.000000;mq;264.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07589;20160310081000;1570.000000;0;0.000000;269.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.150000;mq;276.650000;0.500000;0.000000;-99;768.000000;3100.000000;mq;270.050000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8;7;mq;2;mq;
07729;20160310070000;636.000000;0;0.000000;272.750000;272.470000;98;0;7;6;5;5;150;5;0;0;15.000000;mq;272.650000;mq;280.550000;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07873;20160310082000;1470.000000;360;2.000000;mq;mq;mq;0;3;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;1.650000;0.000000;-99;768.000000;3100.000000;mq;269.350000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07928;20160310081500;1550.000000;0;0.000000;269.550000;264.690000;69;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.850000;mq;274.950000;1.750000;0.000000;-99;768.000000;3100.000000;mq;267.050000;mq;0;0;0;mq;mq;mq;mq;2;90;2.000000;2.370000;0.000000;mq;3;3;mq;1;90.000000;
07962;20160310065000;680.000000;0;0.000000;272.750000;272.330000;97;0;7;6;4;4;1750;5;0;0;11.000000;mq;272.750000;mq;279.650000;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07393;20160310073000;2196.000000;40;3.000000;263.250000;mq;mq;0;3;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;4.150000;0.000000;-99;768.000000;3100.000000;mq;267.150000;mq;0;0;1;mq;mq;mq;mq;3;40;5.000000;1.840000;0.000000;mq;1;2;mq;mq;mq;
07454;20160310084000;1535.000000;mq;mq;mq;mq;mq;0;3;0;mq;mq;mq;/;/;/;0.000000;mq;mq;mq;mq;1.450000;0.000000;-99;768.000000;3100.000000;mq;266.750000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;2;mq;mq;mq;
07598;20160310082200;2070.000000;0;0.000000;269.550000;263.920000;65;0;0;0;2;2;800;5;0;0;0.000000;mq;263.150000;mq;273.650000;1.050000;0.000000;-99;768.000000;3100.000000;mq;264.550000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;4;2;mq;1;160.000000;
07608;20160310071500;1327.000000;0;0.000000;mq;mq;mq;73;7;4;9;9;mq;/;/;/;40.000000;mq;mq;mq;mq;1.300000;0.270000;-99;768.000000;3127.000000;mq;273.050000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07715;20160310083000;2125.000000;0;0.000000;267.950000;263.150000;69;0;0;0;2;2;1750;0;3;0;0.000000;mq;263.250000;mq;275.850000;1.150000;0.000000;-99;768.000000;3100.000000;mq;263.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;2;mq;1;140.000000;
07902;20160310080000;2000.000000;180;1.000000;265.850000;260.950000;68;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.150000;mq;270.750000;2.150000;0.000000;-99;768.000000;3100.000000;mq;264.650000;mq;0;1;0;mq;mq;mq;mq;3;180;5.000000;mq;mq;mq;1;1;mq;1;90.000000;
07920;20160310084000;1720.000000;130;2.000000;264.650000;254.830000;45;0;0;0;0;0;mq;0;0;0;0.000000;mq;262.750000;mq;276.650000;1.240000;0.000000;-99;768.000000;3100.000000;mq;262.050000;mq;0;mq;0;mq;mq;mq;mq;2;0;0.000000;1.650000;0.000000;mq;1;2;mq;1;130.000000;
07954;20160310065600;1107.000000;90;3.000000;269.350000;267.660000;88;0;7;6;3;3;1750;0;3;0;21.000000;mq;269.150000;mq;277.650000;0.150000;0.150000;-99;768.000000;3115.000000;mq;269.650000;mq;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9;1;mq;0;80.000000;
07959;20160310075500;1860.000000;0;0.000000;mq;mq;mq;0;7;0;7;6;150;2;/;/;mq;mq;mq;mq;mq;1.350000;0.390000;-99;768.000000;3139.000000;mq;267.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;2;60.000000;
07966;20160310064500;1000.000000;0;0.000000;271.150000;269.430000;88;0;7;6;7;7;1250;5;/;/;17.700000;mq;269.850000;mq;278.250000;0.120000;0.120000;-99;768.000000;3112.000000;mq;270.550000;mq;mq;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07970;20160310075000;1789.000000;0;0.000000;266.950000;266.140000;94;0;7;0;7;7;450;5;1;/;11.600000;mq;265.550000;mq;274.450000;1.050000;0.180000;-99;768.000000;3118.000000;mq;267.850000;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07972;20160310074500;1715.000000;0;0.000000;266.750000;265.380000;90;0;7;mq;5;1;800;2;3;0;17.000000;mq;263.750000;mq;274.550000;1.100000;0.180000;-99;768.000000;3118.000000;mq;267.050000;mq;0;5;mq;mq;mq;mq;mq;4;310;2.000000;1.200000;mq;mq;1;9;mq;0;80.000000;
07917;20160310080000;1281.000000;0;0.000000;266.350000;263.790000;82;0;0;0;0;0;mq;0;0;0;0.000000;mq;262.350000;mq;278.450000;0.060000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07919;20160310074500;2130.000000;40;2.000000;267.150000;261.240000;63;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;1.300000;0.000000;-99;768.000000;3100.000000;mq;266.450000;mq;0;0;5;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;2;mq;1;200.000000;
07921;20160310080900;1680.000000;0;0.000000;270.350000;259.500000;43;0;0;0;3;3;3500;0;3;0;0.000000;mq;264.350000;mq;275.250000;1.000000;0.000000;-99;768.000000;3100.000000;mq;266.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07924;20160310081500;2070.000000;0;0.000000;269.950000;263.070000;59;0;7;0;7;7;1250;5;1;0;0.100000;mq;263.050000;mq;272.050000;1.050000;0.010000;-99;768.000000;3101.000000;mq;264.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;3;mq;1;130.000000;
07925;20160310073500;1905.000000;0;0.000000;267.350000;259.300000;53;0;0;0;5;5;800;5;1;2;0.000000;mq;263.950000;mq;273.450000;0.960000;0.000000;-99;768.000000;3100.000000;mq;264.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;1.200000;0.000000;mq;3;3;mq;1;150.000000;
07926;20160310080000;2185.000000;0;0.000000;268.650000;256.140000;37;0;0;0;6;6;800;5;/;/;0.000000;mq;263.750000;mq;271.750000;1.580000;0.000000;-99;768.000000;3100.000000;mq;264.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;3;mq;1;180.000000;
07457;20160310060500;790.000000;0;0.000000;267.950000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.450000;mq;275.850000;0.130000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07470;20160310083000;1850.000000;360;1.000000;269.750000;mq;mq;0;0;0;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;2.300000;0.000000;-99;768.000000;3100.000000;mq;265.450000;mq;mq;mq;mq;mq;mq;mq;mq;3;0;0.000000;3.400000;0.000000;mq;3;mq;0;mq;mq;
07567;20160310085500;2100.000000;0;0.000000;266.350000;261.250000;67;0;0;0;2;2;1250;0;3;0;0.000000;mq;263.050000;mq;271.550000;1.430000;0.000000;-99;768.000000;3100.000000;mq;264.450000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;2;mq;mq;mq;
07595;20160310085300;1915.000000;0;0.000000;269.550000;267.240000;84;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.550000;mq;271.350000;0.600000;0.000000;-99;768.000000;3100.000000;mq;266.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;3;mq;1;320.000000;
07885;20160310080000;1610.000000;0;0.000000;272.550000;264.150000;53;0;0;0;1;1;1250;0;3;0;0.000000;mq;266.150000;mq;275.150000;1.200000;0.000000;-99;768.000000;3100.000000;mq;266.250000;mq;0;0;2;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;1;180.000000;
07971;20160310093000;1384.000000;0;0.000000;273.550000;257.970000;30;0;7;0;3;3;1750;2;0;0;14.200000;mq;279.850000;mq;mq;0.560000;0.120000;-99;768.000000;3112.000000;mq;272.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07495;20160310083000;1440.000000;0;0.000000;266.050000;264.690000;90;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.650000;mq;275.950000;1.000000;0.000000;-99;768.000000;3100.000000;mq;269.750000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;2;mq;1;130.000000;
07940;20160310093300;1900.000000;0;0.000000;273.050000;262.810000;46;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.350000;mq;273.050000;1.420000;0.000000;-99;768.000000;3100.000000;mq;268.050000;mq;0;0;0;mq;mq;mq;mq;3;40;6.000000;mq;mq;mq;3;4;mq;1;140.000000;
07985;20160310080000;1420.000000;330;10.000000;mq;mq;mq;70;7;7;5;5;80;5;/;/;mq;mq;mq;mq;mq;0.600000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07942;20160310094000;1910.000000;0;0.000000;272.650000;265.400000;58;0;0;0;5;3;800;2;3;0;0.000000;mq;265.350000;mq;272.750000;0.920000;0.000000;-99;768.000000;3100.000000;mq;270.550000;mq;0;0;0;mq;mq;mq;mq;2;90;5.000000;mq;mq;mq;3;3;mq;1;160.000000;
07575;20160310082500;2134.000000;130;1.000000;270.050000;264.400000;65;0;7;0;5;1;450;5;3;0;0.100000;mq;262.750000;mq;270.850000;1.070000;0.010000;-99;768.000000;3101.000000;mq;268.050000;mq;0;0;0;mq;mq;mq;mq;3;90;3.000000;1.300000;0.030000;mq;2;2;mq;1;120.000000;
07582;20160310091500;1350.000000;0;0.000000;268.550000;260.870000;55;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.550000;mq;277.550000;0.600000;0.000000;-99;768.000000;3100.000000;mq;266.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;7;mq;2;mq;
07804;20160310081500;1526.000000;0;0.000000;mq;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;1.040000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;2;90;2.000000;2.800000;0.000000;mq;0;0;0;mq;mq;
07858;20160310084500;1765.000000;0;0.000000;267.750000;262.770000;68;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.750000;mq;270.150000;3.250000;0.000000;-99;768.000000;3100.000000;mq;268.550000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;4.900000;0.000000;mq;8;3;mq;2;mq;
07882;20160310083000;1390.000000;0;0.000000;272.550000;265.740000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;262.950000;mq;275.150000;0.550000;0.000000;-99;768.000000;3100.000000;mq;267.450000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;2;mq;1;130.000000;
07952;20160310090000;1840.000000;0;0.000000;mq;mq;mq;0;7;7;5;5;mq;6;/;/;25.400000;mq;mq;mq;mq;2.000000;0.420000;-99;768.000000;3142.000000;mq;268.150000;mq;0;7;0;mq;mq;mq;mq;4;0;0.000000;mq;mq;mq;1;2;mq;1;140.000000;
07456;20160310090000;2180.000000;0;0.000000;267.150000;250.710000;26;0;0;0;2;2;800;0;3;0;0.000000;mq;263.650000;mq;271.150000;1.100000;0.000000;-99;768.000000;3100.000000;mq;267.850000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;1;2;mq;1;mq;
