numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07590;20151210065500;1270.000000;0;0.000000;269.350000;263.930000;66;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.250000;mq;276.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20151210071500;1327.000000;220;2.000000;280.150000;267.460000;40;0;4;0;4;0;8000;0;0;2;0.000000;mq;276.150000;mq;280.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20151210071000;1281.000000;0;0.000000;267.250000;265.440000;87;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.250000;mq;281.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20151210065000;1665.000000;90;2.000000;269.450000;258.100000;41;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.250000;mq;281.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20151210070400;1860.000000;90;2.000000;267.850000;261.300000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.850000;mq;277.750000;0.020000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20151210073000;1270.000000;0;0.000000;269.750000;258.660000;42;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.250000;mq;284.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07952;20151210083000;1840.000000;0;0.000000;277.150000;mq;mq;0;0;0;2;0;8000;0;0;7;0.000000;mq;mq;mq;mq;0.500000;0.000000;-99;768.000000;3100.000000;mq;269.750000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;7;6;mq;2;mq;
07498;20151210070000;1850.000000;180;1.000000;266.050000;259.600000;60;0;0;0;0;0;mq;0;0;0;0.400000;mq;264.650000;mq;274.150000;0.300000;0.010000;-99;768.000000;3101.000000;mq;262.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;4;mq;mq;mq;
07889;20151210074500;1800.000000;0;0.000000;274.150000;258.890000;31;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.650000;mq;276.150000;0.170000;0.000000;-99;768.000000;3100.000000;mq;271.750000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;6;mq;mq;mq;
07892;20151210080000;1700.000000;0;0.000000;266.650000;263.770000;80;0;0;0;0;0;mq;0;0;0;0.200000;mq;264.150000;mq;274.650000;0.260000;0.000000;-99;768.000000;3100.000000;mq;268.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;8;mq;2;mq;
