numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07961;20160206075800;1745.000000;220;15.000000;277.550000;258.720000;24;0;0;0;2;1;3500;0;3;2;0.000000;mq;271.050000;mq;283.350000;0.200000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;4;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;1;mq;
07962;20160206070000;680.000000;0;0.000000;272.250000;271.260000;93;0;0;0;1;0;8000;0;0;2;0.000000;mq;270.450000;mq;289.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20160206070200;1850.000000;60;1.000000;273.650000;262.800000;44;0;0;0;6;2;2250;0;3;2;0.000000;mq;267.650000;mq;276.150000;1.170000;0.000000;-99;768.000000;3100.000000;mq;267.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07590;20160206070000;1270.000000;0;0.000000;272.750000;270.700000;86;0;0;0;3;0;8000;0;0;2;0.000000;mq;270.150000;mq;279.650000;0.090000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07599;20160206074500;1240.000000;180;2.000000;274.650000;268.160000;62;0;0;0;6;2;2250;0;3;2;0.000000;mq;273.750000;mq;282.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20160206071500;1327.000000;220;14.000000;277.850000;266.330000;43;0;0;0;2;0;8000;0;0;9;0.000000;mq;277.450000;mq;283.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20160206073000;1850.000000;0;0.000000;270.450000;265.360000;68;0;0;0;6;3;800;0;3;2;0.000000;mq;270.450000;mq;285.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07815;20160206071500;2350.000000;220;2.000000;273.250000;260.600000;38;0;0;0;8;4;3500;0;7;2;0.000000;mq;268.350000;mq;279.650000;1.300000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;3;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;2;mq;
07884;20160206073000;1400.000000;220;2.000000;277.650000;266.440000;44;0;0;0;2;0;8000;0;0;2;0.000000;mq;273.150000;mq;281.150000;0.800000;0.000000;-99;768.000000;3100.000000;mq;269.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;2;mq;mq;mq;
07894;20160206065000;1350.000000;220;3.000000;275.450000;262.240000;37;0;0;0;6;6;3500;0;1;0;0.000000;mq;269.350000;mq;277.350000;0.380000;0.000000;-99;768.000000;3100.000000;mq;269.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;2;mq;2;mq;
07895;20160206064500;1970.000000;0;0.000000;274.150000;262.660000;42;0;0;0;5;0;8000;0;0;2;0.000000;mq;268.150000;mq;276.950000;1.100000;0.000000;-99;768.000000;3100.000000;mq;268.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;9;1;mq;1;80.000000;
07896;20160206072000;1416.000000;90;7.000000;276.650000;266.660000;48;0;0;0;6;6;1750;2;0;2;0.000000;mq;268.650000;mq;279.950000;0.780000;0.000000;-99;768.000000;3100.000000;mq;270.350000;mq;0;0;mq;mq;mq;mq;mq;2;130;2.000000;mq;mq;mq;9;2;mq;1;130.000000;
07901;20160206070000;1870.000000;0;0.000000;277.450000;262.950000;34;0;0;0;3;0;8000;0;0;2;0.000000;mq;270.750000;mq;278.950000;1.050000;0.000000;-99;768.000000;3100.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;2;40;6.000000;2.400000;0.000000;mq;6;3;mq;2;mq;
07904;20160206064000;2080.000000;220;2.000000;271.650000;257.080000;32;0;0;0;5;0;8000;0;0;2;0.000000;mq;267.650000;mq;272.650000;1.150000;0.000000;-99;768.000000;3100.000000;mq;269.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;9;mq;mq;mq;
07919;20160206073500;2130.000000;0;0.000000;273.050000;264.120000;51;0;0;0;6;6;1750;2;0;2;0.000000;mq;272.950000;mq;284.850000;0.550000;0.000000;-99;768.000000;3100.000000;mq;269.050000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;7;mq;2;mq;
07931;20160206064000;1665.000000;90;2.000000;272.550000;261.790000;44;0;0;0;6;1;1750;5;3;2;0.000000;mq;272.250000;mq;284.350000;0.120000;0.000000;-99;768.000000;3100.000000;mq;269.450000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;7;0;mq;mq;
07941;20160206073200;1630.000000;0;0.000000;270.350000;267.710000;82;0;0;0;7;4;150;6;3;2;0.000000;mq;267.950000;mq;284.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20160206070000;1270.000000;0;0.000000;271.850000;264.190000;56;0;0;0;4;0;8000;0;0;7;0.000000;mq;271.650000;mq;285.650000;0.150000;0.000000;-99;768.000000;3100.000000;mq;271.250000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07959;20160206074000;1860.000000;0;0.000000;272.050000;mq;mq;0;0;0;2;0;8000;0;0;2;0.000000;mq;mq;mq;mq;0.080000;0.000000;-99;768.000000;3100.000000;mq;268.750000;mq;0;0;0;mq;mq;mq;mq;2;180;5.000000;mq;0.000000;mq;7;6;mq;2;mq;
07966;20160206072000;1000.000000;0;0.000000;277.350000;267.310000;48;0;0;0;2;0;8000;0;0;2;0.000000;mq;275.750000;mq;288.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07454;20160206084000;1535.000000;mq;mq;mq;mq;mq;0;0;0;mq;mq;mq;/;/;/;0.000000;mq;mq;mq;mq;0.320000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;9;mq;mq;mq;
07484;20160206064500;1018.000000;0;0.000000;274.950000;mq;mq;0;0;0;3;3;3500;0;3;0;0.000000;mq;272.150000;mq;280.150000;0.010000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07818;20160206070000;1250.000000;180;15.000000;279.150000;mq;mq;0;0;0;6;4;3500;0;3;2;0.000000;mq;268.150000;mq;281.150000;0.150000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;mq;0;mq;mq;mq;mq;2;180;15.000000;0.350000;0.000000;mq;3;3;0;mq;mq;
07856;20160206063000;1620.000000;220;7.000000;277.150000;266.850000;47;0;0;0;4;0;8000;0;0;2;0.000000;mq;270.250000;mq;278.650000;0.880000;0.000000;-99;768.000000;3100.000000;mq;271.250000;mq;0;0;4;mq;mq;mq;mq;3;270;11.000000;2.350000;0.000000;mq;7;9;mq;2;mq;
07858;20160206061000;1765.000000;0;0.000000;273.350000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.550000;mq;277.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07873;20160206083000;1470.000000;0;0.000000;mq;mq;mq;0;0;0;7;0;8000;0;0;7;0.000000;mq;mq;mq;mq;0.970000;0.000000;-99;768.000000;3100.000000;mq;270.050000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20160206063000;1270.000000;0;0.000000;273.650000;mq;mq;0;0;0;2;0;8000;0;0;2;0.000000;mq;mq;mq;mq;0.550000;0.000000;-99;768.000000;3100.000000;mq;271.850000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;2;mq;mq;mq;
07886;20160206073000;1720.000000;180;25.000000;276.450000;268.510000;56;0;0;0;6;6;800;0;4;/;0.000000;mq;273.350000;mq;282.050000;0.300000;0.000000;-99;768.000000;3100.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;1;180;27.000000;0.500000;0.000000;mq;7;3;mq;2;mq;
07897;20160206070000;1870.000000;0;0.000000;276.050000;mq;mq;0;0;0;5;0;8000;0;0;2;mq;mq;mq;mq;mq;1.300000;0.000000;-99;768.000000;3100.000000;mq;270.850000;mq;0;0;9;mq;mq;mq;mq;3;130;5.000000;mq;mq;mq;8;2;mq;1;170.000000;
07898;20160206072500;1080.000000;0;0.000000;269.950000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;269.350000;mq;mq;0.460000;0.000000;-99;768.000000;3100.000000;mq;270.050000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;6;mq;2;mq;
07970;20160206075000;1789.000000;0;0.000000;278.050000;257.520000;21;0;0;0;2;1;3500;0;3;2;0.000000;mq;268.650000;mq;283.950000;0.200000;0.000000;-99;768.000000;3100.000000;mq;268.850000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;mq;mq;mq;6;3;mq;mq;mq;
07971;20160206071500;1384.000000;180;2.000000;277.450000;262.190000;32;0;0;0;1;0;8000;0;0;2;0.000000;mq;274.350000;mq;287.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;1;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07972;20160206073000;1715.000000;180;2.000000;281.750000;262.300000;24;0;0;0;1;0;8000;0;0;2;0.000000;mq;274.350000;mq;284.150000;0.050000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;4;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07973;20160206073000;1472.000000;220;5.000000;281.750000;262.300000;24;0;0;0;1;0;8000;0;0;2;0.000000;mq;274.350000;mq;284.150000;0.050000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;4;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07974;20160206083000;1500.000000;0;0.000000;275.850000;265.090000;45;0;0;0;2;2;8000;0;0;2;0.000000;mq;273.250000;mq;280.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;1;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07981;20160206083000;2100.000000;310;8.000000;274.150000;260.030000;34;0;0;0;2;0;8000;0;0;2;0.000000;mq;273.050000;mq;280.150000;0.200000;0.000000;-99;768.000000;3100.000000;mq;269.950000;mq;0;0;0;mq;mq;mq;mq;1;220;13.000000;mq;mq;mq;7;7;mq;mq;mq;
07489;20160206083000;970.000000;180;5.000000;282.150000;mq;mq;0;0;0;6;0;8000;0;0;2;0.000000;mq;275.150000;mq;283.150000;0.010000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07595;20160206085000;1915.000000;90;7.000000;276.250000;265.170000;44;0;0;0;7;6;2250;0;1;2;0.000000;mq;271.850000;mq;281.250000;0.080000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07875;20160206081200;1860.000000;220;5.000000;274.050000;264.000000;47;0;0;0;5;2;2250;0;3;2;0.000000;mq;268.850000;mq;277.150000;1.030000;0.000000;-99;768.000000;3100.000000;mq;264.550000;mq;0;0;0;mq;mq;mq;mq;3;180;15.000000;mq;mq;mq;4;3;mq;1;160.000000;
07920;20160206083000;1720.000000;90;2.000000;274.350000;262.840000;42;0;0;0;3;2;3500;0;4;2;0.000000;mq;273.850000;mq;281.150000;0.550000;0.000000;-99;768.000000;3100.000000;mq;269.450000;mq;0;0;0;mq;mq;mq;mq;2;180;10.000000;1.280000;0.000000;mq;7;2;mq;1;160.000000;
07927;20160206082500;2100.000000;130;2.000000;274.250000;258.980000;31;0;0;0;4;3;1750;0;1;7;0.000000;mq;268.050000;mq;282.250000;0.460000;0.000000;-99;768.000000;3100.000000;mq;270.350000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;3;3;mq;1;210.000000;
07953;20160206081000;1800.000000;0;0.000000;276.850000;257.600000;23;0;0;0;1;0;8000;0;0;2;0.000000;mq;274.750000;mq;282.250000;0.130000;0.000000;-99;768.000000;3100.000000;mq;269.250000;mq;0;0;0;mq;mq;mq;mq;1;180;15.000000;mq;0.000000;mq;3;4;mq;2;mq;
07955;20160206080000;1840.000000;220;10.000000;277.550000;258.720000;24;0;3;0;1;1;3500;0;4;2;0.000000;mq;274.950000;mq;279.850000;0.020000;0.000000;-99;768.000000;3100.000000;mq;271.750000;mq;0;0;3;mq;mq;mq;mq;1;180;15.000000;1.200000;0.000000;mq;7;6;mq;2;mq;
07575;20160206090000;2134.000000;130;2.000000;275.350000;265.470000;48;0;0;0;7;3;1750;0;7;2;0.000000;mq;270.650000;mq;278.050000;0.510000;0.000000;-99;768.000000;3100.000000;mq;269.650000;mq;0;0;0;mq;mq;mq;mq;2;310;5.000000;0.730000;0.000000;mq;3;3;mq;1;150.000000;
07804;20160206090000;1526.000000;220;4.000000;mq;mq;mq;0;0;0;mq;mq;mq;/;/;/;0.000000;mq;mq;mq;mq;0.400000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;2;220;6.000000;1.020000;0.000000;mq;2;2;0;mq;mq;
07922;20160206083000;2300.000000;180;7.000000;274.650000;265.850000;52;0;0;0;6;3;2250;0;3;2;0.000000;mq;267.150000;mq;276.150000;0.820000;0.000000;-99;768.000000;3100.000000;mq;266.850000;mq;0;0;3;mq;mq;mq;mq;3;180;20.000000;mq;mq;mq;2;3;mq;1;200.000000;
07929;20160206090000;1855.000000;0;0.000000;277.350000;262.870000;34;0;0;0;6;0;8000;0;0;2;0.000000;mq;269.150000;mq;279.550000;0.360000;0.000000;-99;768.000000;3100.000000;mq;269.150000;mq;0;0;0;mq;mq;mq;mq;2;180;7.000000;mq;mq;mq;7;6;mq;mq;mq;
07940;20160206090000;1900.000000;180;2.000000;273.950000;263.910000;47;0;0;0;5;5;1750;0;1;2;0.000000;mq;272.150000;mq;281.750000;0.540000;0.000000;-99;768.000000;3100.000000;mq;268.850000;mq;0;0;0;mq;mq;mq;mq;2;180;7.000000;mq;mq;mq;3;6;mq;2;mq;
07960;20160206082000;1590.000000;220;14.000000;279.750000;260.590000;24;0;0;0;2;0;8000;0;0;2;0.000000;mq;270.550000;mq;285.450000;0.050000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07967;20160206092600;1590.000000;180;10.000000;mq;mq;mq;0;3;0;1;0;8000;0;0;2;mq;mq;mq;mq;mq;0.480000;0.000000;-99;768.000000;3100.000000;mq;268.350000;mq;0;0;3;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;4;mq;2;mq;
07456;20160206084000;2180.000000;0;0.000000;274.150000;259.280000;32;0;0;0;5;4;3500;0;3;2;0.000000;mq;269.150000;mq;279.150000;0.450000;0.000000;-99;768.000000;3100.000000;mq;269.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;3;3;mq;2;mq;
07488;20160206085500;1260.000000;0;0.000000;274.050000;271.160000;81;0;0;0;5;2;1750;0;4;2;0.000000;mq;273.150000;mq;283.850000;0.130000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;mq;mq;mq;mq;mq;2;270;5.000000;0.350000;0.000000;mq;7;6;mq;2;mq;
07499;20160206080000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.120000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07858;20160206090000;1765.000000;0;0.000000;276.150000;265.930000;47;0;0;0;4;4;3500;0;1;2;0.000000;mq;272.950000;mq;278.650000;1.610000;0.000000;-99;768.000000;3100.000000;mq;268.950000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;3.100000;0.000000;mq;9;2;mq;1;180.000000;
