numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07960;20160305080000;1590.000000;270;5.000000;269.850000;268.740000;92;70;7;0;8;8;250;5;/;/;14.000000;mq;269.850000;mq;281.350000;0.500000;0.150000;-99;768.000000;3115.000000;mq;271.350000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;100.000000;
07498;20160305073000;1850.000000;110;1.000000;269.350000;268.940000;97;71;7;3;9;9;mq;/;/;/;6.500000;mq;260.550000;mq;276.150000;1.700000;0.110000;-99;768.000000;3111.000000;mq;269.450000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07582;20160305081500;1350.000000;0;0.000000;272.850000;269.990000;81;73;7;6;8;8;150;0;2;/;17.000000;mq;269.550000;mq;275.550000;0.680000;0.250000;-99;768.000000;3125.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;80.000000;
07696;20160305080000;1850.000000;310;3.000000;271.050000;270.500000;96;73;7;3;9;9;mq;/;/;/;34.000000;mq;265.350000;mq;277.850000;0.500000;0.400000;-99;768.000000;3140.000000;mq;272.350000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;3;mq;0;150.000000;
07873;20160305083000;1470.000000;0;0.000000;mq;mq;mq;73;7;4;9;9;mq;/;/;/;10.000000;mq;mq;mq;mq;1.800000;0.150000;-99;768.000000;3115.000000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07875;20160305080200;1860.000000;310;3.000000;270.150000;269.180000;93;73;7;0;8;8;30;0;2;/;9.200000;mq;267.150000;mq;272.150000;1.770000;0.200000;-99;768.000000;3120.000000;mq;270.450000;mq;0;0;0;mq;mq;mq;mq;4;360;5.000000;mq;mq;mq;1;9;mq;0;60.000000;
07888;20160305070000;1800.000000;0;0.000000;269.550000;269.140000;97;71;7;4;8;8;mq;5;/;/;8.000000;mq;266.850000;mq;276.850000;1.300000;0.090000;-99;768.000000;3109.000000;mq;272.550000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;0;40.000000;
07893;20160305080000;1780.000000;0;0.000000;269.550000;268.730000;94;45;7;4;9;9;mq;/;/;/;10.300000;mq;259.650000;mq;275.650000;1.630000;0.140000;-99;768.000000;3114.000000;mq;270.050000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;2;2;mq;0;85.000000;
07894;20160305074000;1350.000000;0;0.000000;271.350000;270.660000;95;73;7;0;9;9;mq;/;/;/;12.200000;mq;265.950000;mq;275.850000;0.900000;0.180000;-99;768.000000;3118.000000;mq;271.350000;mq;0;7;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;0;80.000000;
07896;20160305071000;1416.000000;0;0.000000;271.650000;270.520000;92;73;7;0;8;8;150;0;2;/;6.100000;mq;268.650000;mq;278.150000;1.100000;0.080000;-99;768.000000;3108.000000;mq;273.050000;mq;0;0;mq;mq;mq;mq;mq;3;270;3.000000;mq;mq;mq;1;2;mq;0;110.000000;
07913;20160305080000;2320.000000;0;0.000000;267.050000;266.520000;96;73;7;3;9;9;mq;/;/;/;7.300000;mq;264.750000;mq;273.950000;1.900000;0.120000;-99;768.000000;3112.000000;mq;267.950000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07918;20160305073000;2284.000000;0;0.000000;266.550000;265.330000;91;73;7;3;9;9;mq;/;/;/;7.500000;mq;266.150000;mq;270.550000;1.850000;0.100000;-99;768.000000;3110.000000;mq;267.750000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07954;20160305065000;1107.000000;0;0.000000;270.750000;269.330000;90;0;7;6;8;8;1250;5;/;/;8.900000;mq;270.350000;mq;286.850000;0.070000;0.070000;-99;768.000000;3107.000000;mq;272.150000;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07959;20160305074500;1860.000000;0;0.000000;mq;mq;mq;70;7;0;8;8;800;5;/;/;10.300000;mq;mq;mq;mq;0.870000;0.120000;-99;768.000000;3112.000000;mq;272.050000;mq;0;0;mq;mq;mq;mq;mq;3;310;5.000000;mq;0.150000;mq;9;1;mq;0;100.000000;
07970;20160305073000;1789.000000;270;2.000000;268.250000;265.650000;82;0;7;0;6;5;1750;0;7;2;11.700000;mq;266.950000;mq;280.350000;0.700000;0.080000;-99;768.000000;3108.000000;mq;269.550000;mq;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07971;20160305073000;1384.000000;0;0.000000;271.550000;268.050000;77;0;7;0;8;8;800;5;/;/;13.500000;mq;267.650000;mq;283.950000;0.580000;0.120000;-99;768.000000;3112.000000;mq;270.250000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;0;120.000000;
07972;20160305074000;1715.000000;310;2.000000;269.050000;267.210000;87;0;7;3;3;2;250;0;4;2;12.300000;mq;265.450000;mq;280.750000;0.830000;0.130000;-99;768.000000;3113.000000;mq;269.950000;mq;0;0;0;mq;mq;mq;mq;3;310;2.000000;1.100000;mq;mq;1;2;mq;1;100.000000;
07973;20160305073000;1472.000000;220;5.000000;269.250000;263.640000;65;36;7;7;3;2;450;2;3;0;9.900000;mq;268.450000;mq;281.650000;0.450000;0.090000;-99;768.000000;3109.000000;mq;270.350000;mq;0;0;8;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;120.000000;
07942;20160305070000;1910.000000;130;1.000000;271.550000;271.550000;100;73;7;4;9;9;mq;/;/;/;37.000000;mq;270.350000;mq;274.950000;1.000000;0.370000;-99;768.000000;3137.000000;mq;270.050000;mq;0;mq;mq;mq;mq;mq;mq;4;130;5.000000;mq;mq;mq;1;2;mq;0;100.000000;
07697;20160305070000;1554.000000;0;0.000000;274.150000;272.850000;91;95;7;6;9;9;mq;/;/;/;48.000000;mq;264.150000;mq;278.150000;0.800000;0.250000;-99;768.000000;3125.000000;mq;272.650000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07939;20160305073500;1860.000000;0;10.000000;273.250000;272.540000;95;73;7;7;8;8;150;6;/;/;36.000000;mq;263.450000;mq;277.850000;1.370000;0.370000;-99;768.000000;3137.000000;mq;273.150000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07811;20160305084000;2350.000000;200;3.000000;268.150000;267.330000;94;71;7;0;9;9;mq;/;/;/;mq;mq;267.050000;mq;271.350000;1.500000;0.120000;-99;768.000000;3112.000000;mq;269.050000;mq;0;mq;mq;mq;mq;mq;mq;3;360;5.000000;mq;mq;mq;1;2;mq;1;70.000000;
07980;20160305090000;2127.000000;310;3.000000;267.550000;266.030000;89;0;7;7;6;6;450;5;7;0;5.200000;mq;265.850000;mq;275.650000;0.060000;0.060000;-99;768.000000;3106.000000;mq;267.750000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07981;20160305090000;2100.000000;310;4.000000;267.550000;263.480000;73;71;7;0;8;8;mq;0;2;/;mq;mq;266.050000;mq;275.850000;0.400000;0.100000;-99;768.000000;3110.000000;mq;271.350000;mq;0;mq;0;mq;mq;mq;mq;2;310;7.000000;mq;mq;mq;1;1;mq;2;mq;
07935;20160305080000;2060.000000;mq;mq;mq;mq;mq;mq;7;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;mq;0.400000;-99;768.000000;3140.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07936;20160305080000;2020.000000;mq;mq;mq;mq;mq;mq;7;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;mq;0.400000;-99;768.000000;3140.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07470;20160305083000;1850.000000;0;0.000000;270.150000;mq;mq;71;7;4;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;2.400000;0.170000;-99;768.000000;3117.000000;mq;270.050000;mq;mq;mq;mq;mq;mq;mq;mq;4;0;0.000000;3.450000;0.200000;mq;0;0;0;mq;mq;
07882;20160305094000;1390.000000;0;0.000000;272.050000;271.060000;93;71;7;mq;8;8;450;6;/;/;23.500000;mq;271.050000;mq;276.450000;0.530000;0.270000;-99;768.000000;3127.000000;mq;272.950000;mq;0;9;0;mq;mq;mq;mq;4;0;0.000000;mq;mq;mq;1;6;mq;0;110.000000;
07886;20160305095000;1720.000000;220;2.000000;271.650000;271.510000;99;0;7;4;7;6;800;6;1;/;27.800000;mq;268.650000;mq;272.150000;1.450000;0.470000;-99;768.000000;3147.000000;mq;272.450000;mq;0;mq;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;2;2;mq;0;80.000000;
07967;20160305100000;1590.000000;270;15.000000;mq;mq;mq;73;7;6;8;8;450;/;/;/;mq;mq;mq;mq;mq;mq;mq;mq;768.000000;mq;mq;272.750000;mq;0;0;8;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;9;mq;0;130.000000;
07457;20160305062000;790.000000;0;0.000000;273.650000;mq;mq;73;7;6;8;8;250;6;/;/;38.000000;273.150000;mq;277.150000;mq;0.060000;0.040000;-99;768.000000;3104.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07725;20160305102000;1456.000000;310;7.000000;mq;mq;mq;86;7;6;8;8;250;5;/;/;15.000000;mq;mq;mq;mq;0.400000;0.110000;-99;768.000000;3111.000000;mq;272.950000;mq;0;mq;7;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;2;mq;0;160.000000;
07891;20160305100000;1200.000000;0;0.000000;271.850000;271.150000;95;73;7;4;8;8;mq;0;2;/;14.900000;mq;266.950000;mq;275.850000;1.400000;0.220000;-99;768.000000;3122.000000;mq;273.050000;mq;0;mq;mq;mq;mq;mq;mq;3;90;6.000000;2.700000;0.250000;mq;1;1;mq;mq;mq;
07900;20160305073000;2040.000000;0;0.000000;267.950000;266.570000;90;71;7;0;8;8;450;0;2;/;10.000000;mq;266.150000;mq;273.350000;2.140000;0.180000;-99;768.000000;3118.000000;mq;268.550000;mq;0;0;1;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;60.000000;
07969;20160305075400;1763.000000;270;2.000000;265.150000;263.510000;88;44;3;7;8;6;150;6;7;/;mq;mq;268.050000;mq;280.650000;0.750000;0.150000;-99;768.000000;3115.000000;mq;270.750000;mq;0;mq;0;mq;mq;mq;mq;3;270;2.000000;1.300000;0.150000;mq;1;2;mq;0;120.000000;
07974;20160305090000;1500.000000;310;2.000000;271.050000;268.070000;80;70;7;0;8;8;800;6;/;/;13.000000;mq;269.650000;mq;282.050000;0.500000;0.130000;-99;768.000000;3113.000000;mq;272.550000;mq;0;mq;5;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;0;160.000000;
07456;20160305084500;2180.000000;0;0.000000;266.650000;mq;mq;73;7;4;9;9;mq;/;/;/;8.000000;mq;265.150000;mq;273.650000;1.150000;0.160000;-99;768.000000;3116.000000;mq;269.050000;mq;mq;mq;mq;mq;mq;mq;mq;4;0;0.000000;mq;mq;mq;1;1;mq;mq;mq;
07885;20160305085500;1610.000000;0;0.000000;270.750000;269.770000;93;73;7;0;9;9;mq;/;/;/;12.000000;mq;mq;mq;mq;1.150000;0.150000;-99;768.000000;3115.000000;mq;270.250000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;2;2;mq;1;100.000000;
07890;20160305084500;2200.000000;0;0.000000;266.950000;265.860000;92;70;7;3;8;8;250;5;/;/;7.200000;mq;266.050000;mq;272.950000;1.580000;0.140000;-99;768.000000;3114.000000;mq;267.350000;mq;0;0;mq;mq;mq;mq;mq;3;180;2.000000;mq;mq;mq;1;2;mq;1;80.000000;
07916;20160305084500;1620.000000;0;0.000000;270.750000;269.770000;93;73;7;4;9;9;mq;/;/;/;17.700000;mq;264.950000;mq;277.650000;0.860000;0.220000;-99;768.000000;3122.000000;mq;271.650000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;0;80.000000;
07922;20160305090000;2300.000000;0;0.000000;266.150000;266.150000;100;73;7;3;9;9;mq;/;/;/;12.000000;mq;265.150000;mq;271.150000;1.500000;0.140000;-99;768.000000;3114.000000;mq;267.650000;mq;mq;mq;1;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;9;2;mq;0;100.000000;
07958;20160305085000;1510.000000;310;14.000000;mq;mq;mq;73;7;mq;9;9;mq;/;/;/;12.500000;mq;mq;mq;mq;0.460000;0.140000;-99;768.000000;3114.000000;mq;272.850000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;1;95.000000;
07961;20160305084200;1745.000000;270;3.000000;270.450000;267.150000;78;70;7;4;9;9;mq;/;/;/;13.700000;mq;270.450000;mq;279.850000;0.780000;0.130000;-99;768.000000;3113.000000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;9;3;mq;0;80.000000;
07965;20160305082800;1460.000000;0;0.000000;271.250000;269.070000;85;71;6;7;8;8;30;6;/;/;12.600000;mq;268.350000;mq;283.050000;0.150000;0.150000;-99;768.000000;3115.000000;mq;272.650000;mq;0;2;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;0;2;mq;0;12.000000;
07978;20160305083000;1280.000000;0;0.000000;271.150000;269.430000;88;71;7;7;9;9;mq;/;/;/;17.100000;mq;270.450000;mq;284.550000;0.250000;0.100000;-99;768.000000;3110.000000;mq;272.950000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;2;mq;0;122.000000;
07729;20160305070000;636.000000;0;0.000000;272.850000;272.290000;96;0;6;0;6;6;800;5;0;0;13.000000;mq;272.850000;mq;290.750000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07952;20160305071500;1840.000000;0;0.000000;272.050000;271.630000;97;0;7;6;8;8;1750;0;3;/;11.000000;mq;272.050000;mq;287.950000;0.060000;0.060000;-99;768.000000;3106.000000;mq;270.950000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07962;20160305065800;680.000000;0;0.000000;275.050000;274.480000;96;60;0;0;2;2;1750;5;0;0;10.000000;mq;274.150000;mq;290.950000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20160305071500;1000.000000;0;0.000000;272.050000;271.630000;97;0;7;6;8;8;3500;0;3;/;11.000000;mq;272.050000;mq;287.950000;0.060000;0.060000;-99;768.000000;3106.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07976;20160305073800;1530.000000;270;7.000000;271.250000;265.740000;66;0;6;7;3;2;250;5;0;2;5.500000;mq;269.650000;mq;281.250000;0.420000;0.050000;-99;768.000000;3105.000000;mq;271.850000;mq;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;3;mq;0;250.000000;
07920;20160305091000;1720.000000;0;0.000000;270.650000;270.100000;96;73;7;0;9;9;mq;/;/;/;23.000000;mq;268.150000;mq;272.650000;1.250000;0.300000;-99;768.000000;3130.000000;mq;270.550000;mq;0;mq;0;mq;mq;mq;mq;4;0;0.000000;1.700000;0.150000;mq;1;1;mq;0;100.000000;
07964;20160305090000;2020.000000;310;2.000000;268.550000;264.620000;74;71;7;3;9;9;mq;/;/;/;11.500000;mq;265.450000;mq;275.750000;1.250000;0.150000;-99;768.000000;3115.000000;mq;270.450000;mq;0;mq;9;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;1;80.000000;
07595;20160305092000;1915.000000;0;0.000000;271.050000;269.930000;92;73;7;0;8;8;450;6;/;/;11.500000;mq;269.150000;mq;273.050000;0.550000;0.250000;-99;768.000000;3125.000000;mq;271.250000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;0;240.000000;
07598;20160305093000;2070.000000;0;0.000000;271.050000;269.180000;87;73;7;7;9;9;mq;/;/;/;26.300000;mq;270.550000;mq;277.350000;1.170000;0.350000;-99;768.000000;3135.000000;mq;271.350000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;9;mq;0;100.000000;
07715;20160305093000;2125.000000;0;0.000000;269.350000;267.950000;90;75;7;4;9;9;mq;/;/;/;26.500000;mq;267.750000;mq;274.550000;1.400000;0.410000;-99;768.000000;3141.000000;mq;270.350000;mq;0;mq;mq;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;0;80.000000;
07861;20160305093000;1635.000000;0;0.000000;274.050000;mq;mq;73;7;7;9;9;mq;/;/;/;mq;mq;mq;mq;mq;2.160000;0.400000;-99;768.000000;3140.000000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;4;220;7.000000;2.020000;mq;mq;1;1;mq;0;mq;
07909;20160305100000;1700.000000;0;0.000000;270.150000;mq;mq;0;7;4;8;8;30;5;/;/;mq;mq;mq;mq;mq;1.700000;0.500000;-99;768.000000;3150.000000;mq;271.250000;mq;0;mq;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
