numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07498;20160215070000;1850.000000;0;0.000000;258.250000;255.120000;77;0;7;4;2;1;2250;0;3;2;1.500000;mq;258.250000;mq;273.650000;1.450000;0.030000;-99;768.000000;3103.000000;mq;262.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;1;mq;mq;mq;
07815;20160215080000;2350.000000;0;0.000000;261.350000;258.750000;81;0;7;7;1;1;1250;0;7;0;1.500000;mq;261.150000;mq;272.850000;1.700000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;0;0;mq;mq;mq;mq;mq;3;360;2.000000;mq;mq;mq;1;2;mq;1;40.000000;
07884;20160215073000;1400.000000;0;0.000000;270.650000;270.380000;98;0;0;7;9;9;30;/;/;/;4.000000;mq;268.150000;mq;274.650000;1.150000;0.010000;-99;768.000000;3101.000000;mq;269.650000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;7;mq;mq;mq;
07888;20160215071500;1800.000000;0;0.000000;268.150000;266.770000;90;0;7;0;8;8;450;5;/;/;1.800000;mq;267.750000;mq;275.650000;1.050000;0.030000;-99;768.000000;3103.000000;mq;268.950000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;2;mq;2;mq;
07889;20160215074500;1800.000000;0;0.000000;267.650000;262.300000;66;0;0;7;7;7;1250;2;3;2;2.000000;mq;264.150000;mq;272.650000;0.910000;0.010000;-99;768.000000;3101.000000;mq;270.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;2;2;mq;1;150.000000;
07896;20160215073000;1416.000000;0;0.000000;269.150000;263.740000;66;0;7;0;7;7;1250;0;1;0;2.000000;mq;266.950000;mq;277.550000;0.910000;0.010000;-99;768.000000;3101.000000;mq;270.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;2;2;mq;1;150.000000;
07901;20160215070000;1870.000000;0;0.000000;267.350000;265.080000;84;0;7;0;7;3;150;2;3;/;6.000000;mq;267.050000;mq;274.250000;1.780000;0.060000;-99;768.000000;3106.000000;mq;269.350000;mq;0;0;mq;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;9;3;mq;0;130.000000;
07904;20160215070000;2080.000000;0;0.000000;258.850000;245.730000;32;0;7;0;3;2;450;5;0;2;1.800000;mq;258.550000;mq;272.850000;1.380000;0.030000;-99;768.000000;3103.000000;mq;261.150000;mq;0;3;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;9;mq;mq;mq;
07971;20160215070000;1384.000000;0;0.000000;270.750000;270.610000;99;71;7;0;8;8;250;5;/;/;14.000000;mq;270.350000;mq;280.550000;0.130000;0.130000;-99;768.000000;3113.000000;mq;271.350000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07973;20160215070000;1472.000000;310;2.000000;269.050000;266.900000;85;71;7;0;9;9;mq;/;/;/;21.000000;mq;269.050000;mq;276.450000;0.230000;0.180000;-99;768.000000;3118.000000;mq;271.350000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;9;mq;0;120.000000;
