numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07498;20151204071500;1850.000000;220;1.000000;269.450000;261.490000;54;0;0;0;3;0;8000;0;0;2;0.000000;mq;269.150000;mq;278.650000;0.280000;0.000000;-99;768.000000;3100.000000;mq;264.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;4;mq;mq;mq;
07608;20151204071500;1327.000000;0;0.000000;278.150000;274.990000;80;0;0;0;8;7;80;5;3;/;0.000000;mq;278.150000;mq;283.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20151204070000;636.000000;0;0.000000;274.050000;274.050000;100;0;0;0;2;2;2250;0;3;0;0.000000;267.750000;mq;287.350000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;20151204064500;1970.000000;0;0.000000;274.650000;261.860000;38;0;0;0;3;0;8000;0;0;2;0.000000;mq;273.350000;mq;280.650000;0.250000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;3;4;mq;1;160.000000;
07904;20151204070000;2080.000000;0;0.000000;271.250000;255.950000;30;0;0;0;6;0;8000;0;0;2;0.000000;mq;269.650000;mq;279.550000;0.250000;0.000000;-99;768.000000;3100.000000;mq;269.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07912;20151204070000;1707.000000;0;0.000000;268.050000;263.790000;72;0;0;0;3;1;1250;0;3;2;0.000000;mq;267.550000;mq;275.350000;0.180000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20151204070000;1281.000000;0;0.000000;269.950000;266.150000;75;0;0;0;2;0;8000;0;0;2;0.000000;mq;269.750000;mq;286.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20151204064000;1665.000000;90;2.000000;273.150000;258.400000;32;0;0;0;6;0;8000;0;0;2;0.000000;mq;273.150000;mq;287.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20151204072400;1860.000000;90;4.000000;272.350000;260.420000;40;0;0;0;4;0;8000;0;0;7;0.000000;mq;271.950000;mq;279.250000;0.020000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20151204073000;1270.000000;0;0.000000;273.450000;258.280000;31;0;0;0;7;3;3500;0;3;2;0.000000;mq;272.550000;mq;289.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20151204065800;1107.000000;90;3.000000;278.150000;271.690000;63;0;0;0;2;0;8000;0;0;2;0.000000;mq;278.150000;mq;289.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07962;20151204065000;680.000000;0;0.000000;275.250000;274.090000;92;0;0;0;5;5;2250;0;3;0;0.000000;mq;269.550000;mq;289.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20151204071000;1000.000000;0;0.000000;282.050000;274.470000;59;0;0;0;1;1;3500;0;3;0;0.000000;mq;278.250000;mq;287.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20151204063000;790.000000;0;0.000000;271.550000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;270.650000;mq;274.650000;mq;0.080000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20151204070000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.140000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20151204070000;1270.000000;0;0.000000;277.150000;264.760000;40;0;0;0;3;0;8000;0;0;2;0.000000;mq;276.150000;mq;285.150000;0.140000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20151204075000;1080.000000;0;0.000000;270.650000;mq;mq;0;0;0;5;0;8000;0;0;2;0.000000;269.150000;mq;283.150000;mq;0.110000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07888;20151204074500;1800.000000;0;0.000000;277.150000;261.930000;32;0;0;0;8;0;8000;0;0;2;0.000000;mq;276.150000;mq;286.050000;0.150000;0.000000;-99;768.000000;3100.000000;mq;270.150000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07900;20151204073000;2040.000000;0;0.000000;274.450000;262.630000;41;0;0;0;8;0;8000;0;0;2;0.000000;mq;274.250000;mq;279.150000;0.280000;0.000000;-99;768.000000;3100.000000;mq;267.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;4;4;mq;1;170.000000;
07815;20151204080000;2350.000000;360;2.000000;277.150000;261.120000;30;0;0;0;2;0;8000;0;0;9;0.000000;mq;275.150000;mq;282.150000;0.350000;0.000000;-99;768.000000;3100.000000;mq;268.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;2;mq;
07892;20151204073000;1700.000000;0;0.000000;270.150000;268.140000;86;0;0;0;8;0;8000;0;0;2;0.000000;mq;269.150000;mq;277.650000;0.280000;0.000000;-99;768.000000;3100.000000;mq;265.050000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8;4;mq;2;mq;
07893;20151204074500;1780.000000;0;0.000000;273.650000;264.930000;52;0;0;0;8;0;8000;0;0;2;0.000000;mq;272.650000;mq;278.150000;0.250000;0.000000;-99;768.000000;3100.000000;mq;268.550000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;4;4;mq;1;160.000000;
07913;20151204080000;2320.000000;220;1.000000;271.150000;mq;mq;0;0;0;5;3;1750;0;1;2;0.000000;mq;269.150000;mq;281.150000;0.300000;0.000000;-99;768.000000;3100.000000;mq;266.250000;mq;0;0;2;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07918;20151204085500;2284.000000;90;2.000000;273.650000;261.910000;41;0;0;0;6;0;8000;0;0;7;0.000000;mq;272.150000;mq;279.850000;0.350000;0.000000;-99;768.000000;3100.000000;mq;268.850000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07952;20151204083000;1840.000000;0;0.000000;mq;mq;mq;0;0;0;2;0;8000;0;0;9;0.000000;mq;mq;mq;mq;0.550000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;0.000000;mq;3;3;mq;mq;mq;
07590;20151204122000;1270.000000;0;0.000000;279.550000;268.470000;45;0;0;0;5;3;3500;0;3;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20151204113500;1665.000000;270;2.000000;282.850000;265.200000;28;0;0;0;8;0;8000;0;0;7;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20151204123000;1850.000000;200;2.000000;276.650000;266.110000;46;0;0;0;6;2;3500;0;3;2;mq;mq;mq;mq;mq;0.280000;0.000000;-50;750.000000;3100.000000;mq;266.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;4;mq;mq;mq;
07608;20151204123000;1327.000000;0;0.000000;280.150000;278.300000;88;0;0;0;8;7;150;5;3;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
