numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07931;20151226065000;1665.000000;90;2.000000;272.950000;261.270000;41;0;0;0;1;0;8000;0;0;2;0.000000;mq;271.450000;mq;283.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20151226070100;1860.000000;90;2.000000;271.050000;262.260000;51;0;0;0;3;0;8000;0;0;2;0.000000;mq;270.750000;mq;275.950000;0.020000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07941;20151226074000;1630.000000;0;0.000000;271.650000;266.890000;70;0;0;0;4;0;8000;0;0;2;0.000000;mq;269.150000;mq;279.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07964;20151226083000;2020.000000;220;14.000000;277.750000;261.220000;29;0;0;0;1;0;8000;0;0;2;0.000000;mq;277.050000;mq;279.950000;0.300000;0.000000;-99;768.000000;3100.000000;mq;271.550000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;3;mq;1;380.000000;
07393;20151226074000;2196.000000;130;3.000000;276.650000;255.150000;19;0;0;0;1;0;8000;0;0;7;mq;mq;mq;mq;mq;0.250000;0.000000;-99;768.000000;3100.000000;mq;268.650000;mq;0;0;0;mq;mq;mq;mq;1;130;3.000000;0.120000;0.000000;mq;3;6;mq;mq;mq;
07458;20151226070000;1152.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;0.000000;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07721;20151226074000;1747.000000;0;0.000000;280.550000;263.210000;28;0;0;0;1;0;8000;0;0;2;0.000000;mq;277.950000;mq;283.150000;0.110000;0.000000;-99;768.000000;3100.000000;mq;269.950000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;0.350000;0.000000;mq;7;7;mq;2;mq;
07729;20151226070000;636.000000;0;0.000000;268.950000;268.130000;94;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.650000;mq;287.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07818;20151226080000;1250.000000;0;0.000000;274.150000;mq;mq;0;0;0;3;0;8000;0;0;2;0.000000;mq;272.150000;mq;285.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07920;20151226080000;1720.000000;0;0.000000;276.150000;262.520000;36;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.150000;mq;282.150000;0.050000;0.000000;-99;768.000000;3100.000000;mq;271.950000;mq;0;0;0;mq;mq;mq;mq;1;180;6.000000;0.300000;0.000000;mq;7;7;mq;2;mq;
07962;20151226065000;680.000000;0;0.000000;271.150000;266.960000;73;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.850000;mq;287.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20151226074500;1000.000000;0;0.000000;283.550000;264.850000;26;0;0;0;0;0;mq;0;0;0;0.000000;mq;280.450000;mq;289.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20151226063000;790.000000;0;0.000000;271.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;271.150000;mq;277.350000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20151226064500;1018.000000;0;0.000000;269.850000;mq;mq;45;4;0;9;9;mq;/;/;/;0.000000;mq;268.650000;mq;285.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20151226070000;1025.000000;0;0.000000;268.150000;267.750000;97;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;280.450000;0.020000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07608;20151226071500;1327.000000;220;7.000000;282.150000;265.490000;30;0;0;0;3;0;8000;0;0;2;0.000000;mq;279.150000;mq;284.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07856;20151226063000;1620.000000;0;0.000000;276.750000;261.960000;33;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.950000;mq;282.150000;0.130000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;1;130;6.000000;0.500000;0.000000;mq;7;6;mq;2;mq;
07876;20151226063000;1270.000000;0;0.000000;276.050000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.100000;0.000000;-99;768.000000;3100.000000;mq;272.550000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07897;20151226073500;1870.000000;0;0.000000;280.950000;mq;mq;0;0;0;1;0;8000;0;0;2;mq;mq;mq;mq;mq;0.130000;0.000000;-99;768.000000;3100.000000;mq;268.550000;mq;0;0;0;mq;mq;mq;mq;1;90;1.000000;mq;mq;mq;7;4;mq;2;mq;
07898;20151226074500;1080.000000;0;0.000000;270.450000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;284.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07858;20151226083000;1765.000000;0;0.000000;277.350000;263.590000;36;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.150000;mq;281.950000;0.370000;0.000000;-99;768.000000;3100.000000;mq;270.850000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;0.570000;0.000000;mq;7;6;mq;2;mq;
07875;20151226080000;1860.000000;130;2.000000;275.350000;263.450000;41;0;0;0;1;0;8000;0;0;2;0.000000;mq;272.450000;mq;283.050000;0.300000;0.000000;-99;768.000000;3100.000000;mq;267.850000;mq;0;0;0;mq;mq;mq;mq;1;180;6.000000;mq;mq;mq;7;6;mq;2;mq;
07884;20151226081500;1400.000000;0;0.000000;275.750000;268.540000;59;0;0;0;1;0;8000;0;0;2;0.000000;mq;273.650000;mq;286.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07887;20151226080000;1500.000000;0;0.000000;277.150000;270.530000;62;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.150000;mq;281.150000;0.100000;0.000000;-99;768.000000;3100.000000;mq;271.550000;mq;0;0;0;mq;mq;mq;mq;1;270;2.000000;0.150000;0.000000;mq;7;6;mq;mq;mq;
07942;20151226080000;1910.000000;0;0.000000;278.350000;260.850000;27;0;0;0;4;0;8000;0;0;2;0.000000;mq;276.850000;mq;278.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07953;20151226081000;1800.000000;220;2.000000;278.350000;260.380000;26;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.150000;mq;280.550000;0.090000;0.000000;-99;768.000000;3100.000000;mq;269.650000;mq;0;0;0;mq;mq;mq;mq;1;220;5.000000;0.290000;0.000000;mq;7;6;mq;2;mq;
07959;20151226081000;1860.000000;220;20.000000;mq;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.200000;0.000000;-99;768.000000;3100.000000;mq;271.650000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;0.000000;mq;7;7;mq;2;mq;
07961;20151226075800;1745.000000;270;10.000000;280.150000;260.410000;23;0;0;0;1;0;8000;0;0;2;0.000000;mq;275.450000;mq;282.750000;0.130000;0.000000;-99;768.000000;3100.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07888;20151226071500;1800.000000;0;0.000000;276.550000;261.780000;33;0;0;0;1;0;8000;0;0;2;0.000000;mq;275.450000;mq;286.250000;0.030000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;7;mq;1;mq;
07952;20151226083000;1840.000000;220;8.000000;280.450000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.250000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;1;220;10.000000;mq;mq;mq;7;7;mq;2;mq;
07885;20151226081000;1610.000000;180;2.000000;277.650000;263.860000;36;0;0;0;3;0;8000;0;0;2;0.000000;mq;276.350000;mq;281.650000;0.050000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07889;20151226084500;1800.000000;180;2.000000;277.150000;270.530000;62;0;0;0;1;0;8000;0;0;2;0.000000;mq;274.150000;mq;282.650000;0.030000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07907;20151226080000;1585.000000;0;0.000000;277.650000;265.210000;40;0;0;0;4;0;8000;0;0;2;0.000000;mq;273.150000;mq;281.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07912;20151226070000;1707.000000;0;0.000000;269.150000;264.300000;69;0;0;0;3;3;1250;0;3;0;0.000000;mq;267.050000;mq;273.850000;0.130000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07589;20151226082000;1570.000000;180;2.000000;278.150000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;275.650000;mq;283.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07595;20151226085900;1915.000000;0;0.000000;280.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20151226084500;1850.000000;360;3.000000;279.950000;264.390000;32;0;0;0;5;3;1250;0;3;2;0.000000;mq;274.450000;mq;282.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07863;20151226085000;2000.000000;0;0.000000;277.450000;259.130000;25;0;0;0;1;0;8000;0;0;2;0.000000;mq;274.550000;mq;280.050000;0.190000;0.000000;-99;768.000000;3100.000000;mq;270.150000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;5;mq;2;mq;
07886;20151226083000;1720.000000;180;5.000000;281.750000;264.250000;28;0;0;0;3;0;8000;0;0;2;0.000000;mq;276.750000;mq;283.950000;0.090000;0.000000;-99;768.000000;3100.000000;mq;271.250000;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07891;20151226084500;1200.000000;0;0.000000;278.550000;266.660000;42;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.550000;mq;280.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;0;0.000000;0.300000;0.000000;mq;0;0;0;mq;mq;
07902;20151226083000;2000.000000;180;2.000000;277.250000;265.480000;42;0;0;0;2;0;8000;0;0;2;mq;mq;275.850000;mq;280.850000;0.370000;0.000000;-99;768.000000;3100.000000;mq;267.850000;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07922;20151226084000;2300.000000;0;0.000000;276.650000;262.250000;34;0;0;0;2;0;8000;0;0;2;0.000000;mq;269.150000;mq;280.150000;0.180000;0.000000;-99;768.000000;3100.000000;mq;268.150000;mq;0;0;0;mq;mq;mq;mq;1;130;2.000000;mq;mq;mq;8;5;mq;2;mq;
07926;20151226085900;2185.000000;0;0.000000;274.550000;263.900000;45;0;0;0;1;0;8000;0;0;2;0.000000;mq;273.550000;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07940;20151226085900;1900.000000;0;0.000000;278.650000;263.250000;32;0;0;0;4;0;8000;0;0;2;0.000000;mq;275.550000;mq;282.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07965;20151226074600;1460.000000;220;2.000000;281.550000;261.590000;23;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.150000;mq;288.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07811;20151226090000;2350.000000;0;0.000000;277.150000;264.100000;38;0;0;0;1;0;8000;0;0;2;0.000000;mq;276.050000;mq;279.950000;0.170000;0.000000;-99;768.000000;3100.000000;mq;270.150000;mq;0;0;0;mq;mq;mq;mq;1;130;4.000000;mq;mq;mq;8;4;mq;2;mq;
07954;20151226075000;1107.000000;90;4.000000;279.850000;265.080000;34;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.750000;mq;291.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07968;20151226073000;1569.000000;0;0.000000;282.350000;268.760000;38;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.150000;mq;285.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07970;20151226074500;1789.000000;270;2.000000;280.950000;265.670000;33;0;0;0;0;0;mq;0;0;0;0.000000;mq;278.150000;mq;285.250000;0.250000;0.000000;-99;768.000000;3100.000000;mq;271.350000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07971;20151226071500;1384.000000;180;5.000000;284.650000;264.220000;23;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.050000;mq;285.850000;0.040000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07972;20151226080000;1715.000000;270;2.000000;280.750000;262.450000;26;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.450000;mq;286.450000;0.200000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;2;270;2.000000;0.130000;0.000000;mq;6;6;mq;mq;mq;
07973;20151226070500;1472.000000;180;14.000000;280.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.030000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07974;20151226081500;1500.000000;0;0.000000;276.050000;267.890000;55;0;0;0;0;0;mq;0;0;0;0.000000;mq;275.150000;mq;281.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07566;20151226100000;1795.000000;0;0.000000;274.150000;263.250000;44;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.650000;mq;277.150000;0.180000;0.000000;-99;768.000000;3100.000000;mq;267.450000;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07939;20151226130300;1860.000000;0;0.000000;273.850000;265.110000;52;0;0;0;1;0;8000;0;0;2;mq;mq;mq;mq;mq;0.020000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07980;20151226083000;2127.000000;10;80.000000;276.150000;262.870000;37;0;0;0;2;2;1750;0;1;0;0.000000;mq;273.350000;mq;279.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;2;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07980;20151226121000;2127.000000;180;2.000000;278.450000;264.570000;36;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07881;20151226071500;2590.000000;0;0.000000;271.650000;251.560000;20;0;0;0;2;0;8000;0;0;2;0.000000;mq;270.150000;mq;275.250000;0.460000;0.000000;-99;768.000000;3100.000000;mq;267.850000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;mq;mq;mq;7;5;mq;2;mq;
07881;20151226123000;2590.000000;0;0.000000;277.750000;256.680000;20;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.460000;0.000000;-50;750.000000;3100.000000;mq;269.650000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;5;mq;2;mq;
07888;20151226124500;1800.000000;0;0.000000;284.550000;271.760000;41;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.030000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;6;mq;1;mq;
07457;20151226104000;790.000000;0;0.000000;273.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20151226120000;970.000000;0;0.000000;281.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20151226120500;1270.000000;0;0.000000;284.750000;266.370000;27;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07856;20151226120000;1620.000000;0;0.000000;280.150000;266.440000;37;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.130000;0.000000;-50;750.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;1;90;6.000000;0.500000;0.000000;mq;7;6;mq;2;mq;
07858;20151226123000;1765.000000;0;0.000000;279.350000;263.860000;32;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.360000;0.000000;-50;750.000000;3100.000000;mq;270.850000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;0.570000;0.000000;mq;7;6;mq;2;mq;
07876;20151226111000;1270.000000;0;0.000000;279.050000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.100000;0.000000;-50;750.000000;3100.000000;mq;272.750000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07887;20151226123000;1500.000000;0;0.000000;280.750000;273.250000;59;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.100000;0.000000;-50;750.000000;3100.000000;mq;272.450000;mq;0;0;0;mq;mq;mq;mq;1;270;2.000000;0.150000;0.000000;mq;7;6;mq;mq;mq;
