numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07729;20160117080000;636.000000;0;0.000000;265.350000;264.280000;92;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.350000;mq;276.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07881;20160117083000;2590.000000;360;6.000000;256.850000;248.830000;50;0;3;7;7;7;450;0;3;/;0.200000;mq;255.450000;mq;259.150000;1.500000;0.020000;-99;768.000000;3102.000000;mq;260.150000;mq;0;6;5;mq;mq;mq;mq;3;360;15.000000;mq;mq;mq;3;2;mq;2;mq;
07952;20160117083500;1840.000000;0;0.000000;mq;mq;mq;0;0;0;2;0;8000;0;0;2;0.000000;mq;mq;mq;mq;1.150000;0.000000;-99;768.000000;3100.000000;mq;261.850000;mq;0;0;1;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;3;mq;1;mq;
07953;20160117081800;1800.000000;0;0.000000;269.750000;260.300000;48;0;0;0;1;1;8000;0;0;2;0.000000;mq;262.950000;mq;270.750000;0.250000;0.000000;-99;768.000000;3100.000000;mq;268.350000;mq;0;0;0;mq;mq;mq;mq;3;270;1.000000;mq;0.000000;mq;3;3;mq;1;180.000000;
07962;20160117065000;680.000000;0;0.000000;267.050000;264.790000;84;0;7;0;0;0;mq;0;0;0;2.700000;mq;267.050000;mq;275.050000;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07968;20160117083000;1569.000000;0;0.000000;mq;mq;38;0;0;0;1;0;8000;0;0;7;0.000000;mq;263.650000;mq;269.250000;0.100000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;0.900000;0.000000;mq;9;2;mq;mq;mq;
07974;20160117083000;1500.000000;0;0.000000;263.650000;260.530000;78;0;7;0;0;0;mq;0;0;0;3.000000;mq;262.550000;mq;266.950000;0.300000;0.070000;-99;768.000000;3107.000000;mq;267.050000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;9;mq;1;250.000000;
07393;20160117073500;2196.000000;0;0.000000;266.150000;mq;mq;45;7;0;9;9;mq;/;/;/;mq;mq;mq;mq;mq;2.100000;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;0;0.000000;1.450000;mq;mq;2;2;mq;mq;mq;
07457;20160117062000;790.000000;0;0.000000;268.650000;mq;mq;0;7;0;8;2;800;6;3;/;3.400000;268.350000;mq;272.650000;mq;0.260000;0.050000;-99;768.000000;3105.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07458;20160117070000;1152.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;5.800000;mq;mq;mq;mq;0.470000;0.110000;-99;768.000000;3111.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07495;20160117081600;1440.000000;0;0.000000;264.850000;264.060000;94;70;7;4;8;8;250;5;/;/;1.900000;mq;264.350000;mq;269.450000;0.550000;0.040000;-99;768.000000;3104.000000;mq;267.850000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;1;mq;0;90.000000;
07499;20160117070000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.270000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20160117051000;1270.000000;0;0.000000;264.050000;259.230000;68;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.350000;mq;271.850000;0.300000;0.000000;-99;768.000000;3100.000000;mq;266.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07721;20160117074500;1747.000000;0;0.000000;262.350000;261.170000;91;70;7;4;8;8;250;5;/;/;6.500000;mq;261.950000;mq;265.250000;0.900000;0.080000;-99;768.000000;3108.000000;mq;264.050000;mq;0;mq;0;mq;mq;mq;mq;3;310;4.000000;1.050000;0.150000;mq;2;2;mq;0;75.000000;
07856;20160117063000;1620.000000;0;0.000000;263.350000;257.820000;64;70;7;0;8;8;80;6;/;/;4.200000;mq;263.150000;mq;266.450000;0.900000;0.150000;-99;768.000000;3115.000000;mq;263.950000;mq;0;0;0;mq;mq;mq;mq;3;310;12.000000;1.900000;0.150000;mq;1;2;mq;1;80.000000;
07870;20160117081500;1650.000000;0;0.000000;264.150000;262.090000;85;0;7;7;7;7;450;5;/;/;2.000000;mq;262.150000;mq;266.150000;0.360000;0.040000;-99;768.000000;3104.000000;mq;268.150000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;1;116.000000;
07876;20160117063000;1270.000000;0;0.000000;265.950000;mq;mq;70;7;0;8;8;450;0;3;/;6.000000;mq;mq;mq;mq;0.900000;0.120000;-99;768.000000;3112.000000;mq;266.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07898;20160117080000;1080.000000;0;0.000000;267.650000;mq;mq;0;7;0;8;8;450;6;/;/;2.000000;mq;266.550000;mq;275.450000;0.580000;0.030000;-99;768.000000;3103.000000;mq;266.950000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;3;mq;2;mq;
07921;20160117080800;1680.000000;0;2.000000;263.450000;253.470000;44;0;0;0;6;1;800;6;7;2;0.000000;mq;261.750000;mq;268.350000;0.560000;0.000000;-99;768.000000;3100.000000;mq;265.550000;mq;0;0;4;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07954;20160117065800;1107.000000;0;0.000000;267.650000;258.360000;48;0;7;0;1;0;8000;0;0;2;0.100000;mq;266.050000;mq;278.050000;0.040000;0.010000;-99;768.000000;3101.000000;mq;266.650000;mq;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;9;mq;mq;mq;
07959;20160117080000;1860.000000;0;0.000000;mq;mq;mq;0;0;0;4;4;8000;0;0;9;0.000000;mq;mq;mq;mq;0.400000;0.000000;-99;768.000000;3100.000000;mq;267.150000;mq;0;0;0;mq;mq;mq;mq;3;270;5.000000;mq;0.000000;mq;1;1;mq;1;180.000000;
07871;20160117080000;1150.000000;0;0.000000;266.850000;265.040000;87;71;7;mq;8;8;800;0;2;/;mq;mq;266.250000;mq;268.950000;0.700000;0.110000;-99;768.000000;3111.000000;mq;268.350000;mq;0;0;mq;mq;mq;mq;mq;3;360;2.000000;mq;mq;mq;1;1;mq;0;70.000000;
07892;20160117073000;1700.000000;0;0.000000;263.650000;261.150000;82;70;7;7;9;9;mq;/;/;/;3.600000;mq;263.150000;mq;265.150000;0.890000;0.120000;-99;768.000000;3112.000000;mq;266.250000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;1;50.000000;
07973;20160117074500;1472.000000;220;7.000000;268.550000;253.960000;31;0;3;mq;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.100000;0.000000;-99;768.000000;3100.000000;mq;266.850000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;1;180.000000;
07489;20160117083000;970.000000;40;3.000000;269.150000;mq;mq;0;7;0;8;8;1250;5;/;/;2.000000;mq;267.150000;mq;274.150000;0.350000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07875;20160117082000;1860.000000;360;3.000000;262.050000;259.130000;79;0;7;7;7;7;800;0;7;/;1.000000;mq;259.250000;mq;264.650000;0.920000;0.010000;-99;768.000000;3101.000000;mq;260.050000;mq;0;4;0;mq;mq;mq;mq;3;360;10.000000;mq;mq;mq;2;3;mq;1;130.000000;
07913;20160117081500;2320.000000;0;0.000000;257.950000;255.430000;81;0;7;7;8;8;150;0;1;/;3.200000;mq;257.150000;mq;268.850000;1.000000;0.080000;-99;768.000000;3108.000000;mq;259.450000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07696;20160117070000;1850.000000;360;9.000000;266.350000;254.390000;38;0;3;0;0;0;mq;0;0;0;0.000000;mq;262.450000;mq;269.250000;0.150000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;2;mq;
07939;20160117071800;1860.000000;90;2.000000;259.150000;252.870000;59;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.850000;mq;267.250000;0.370000;0.000000;-99;768.000000;3100.000000;mq;264.150000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;0.000000;mq;0;0;0;mq;mq;
07456;20160117080000;2180.000000;360;7.000000;259.650000;mq;mq;0;4;3;8;8;30;0;1;/;0.000000;mq;259.650000;mq;266.150000;0.600000;0.000000;-99;768.000000;3100.000000;mq;265.350000;mq;0;0;mq;mq;mq;mq;mq;3;360;14.000000;mq;mq;mq;3;3;mq;1;110.000000;
07599;20160117074000;1240.000000;360;7.000000;266.950000;262.010000;68;0;0;0;1;1;800;6;0;0;0.000000;mq;266.550000;mq;271.750000;0.200000;0.000000;-99;768.000000;3100.000000;mq;271.450000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;2;mq;mq;mq;
07608;20160117073000;1327.000000;0;0.000000;269.150000;267.750000;90;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.150000;mq;272.150000;0.250000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07889;20160117075000;1800.000000;0;0.000000;262.150000;256.100000;61;0;7;7;7;7;250;5;/;/;1.600000;mq;261.650000;mq;264.150000;0.620000;0.060000;-99;768.000000;3106.000000;mq;268.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07919;20160117074500;2130.000000;360;7.000000;262.050000;255.610000;59;0;3;0;1;1;1750;0;3;0;0.000000;mq;261.950000;mq;266.450000;0.830000;0.000000;-99;768.000000;3100.000000;mq;264.650000;mq;0;0;1;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;1;180.000000;
07920;20160117080500;1720.000000;360;2.000000;265.150000;259.910000;66;0;7;0;8;4;450;6;7;/;1.500000;mq;263.650000;mq;269.650000;0.550000;0.010000;-99;768.000000;3101.000000;mq;265.450000;mq;0;0;mq;mq;mq;mq;mq;3;40;6.000000;1.200000;0.000000;mq;2;9;mq;1;140.000000;
07929;20160117080000;1855.000000;0;0.000000;263.350000;251.980000;39;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.650000;mq;268.450000;0.480000;0.000000;-99;768.000000;3100.000000;mq;263.150000;mq;0;0;5;mq;mq;mq;mq;3;360;15.000000;mq;mq;mq;1;2;mq;mq;mq;
07970;20160117075500;1789.000000;0;0.000000;264.650000;258.470000;61;0;7;0;1;1;1250;0;4;0;mq;mq;262.250000;mq;267.150000;0.500000;0.020000;-99;768.000000;3102.000000;mq;263.050000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07971;20160117073000;1384.000000;180;2.000000;267.050000;256.490000;43;0;7;0;1;1;3500;0;3;0;0.400000;mq;264.150000;mq;269.950000;0.120000;0.010000;-99;768.000000;3101.000000;mq;263.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;9;mq;mq;mq;
07863;20160117091000;2000.000000;270;2.000000;261.250000;259.810000;89;0;7;4;8;8;250;6;/;/;1.800000;mq;261.050000;mq;262.750000;1.120000;0.030000;-99;768.000000;3103.000000;mq;263.750000;mq;0;0;4;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07886;20160117093000;1720.000000;40;2.000000;265.150000;263.220000;86;70;7;7;7;5;250;6;3;/;4.000000;mq;263.150000;mq;267.150000;0.400000;0.100000;-99;768.000000;3110.000000;mq;263.950000;mq;0;4;mq;mq;mq;mq;mq;3;40;2.000000;0.550000;0.100000;mq;2;3;mq;0;80.000000;
07891;20160117085000;1200.000000;0;0.000000;267.550000;266.740000;94;73;7;7;9;9;mq;/;/;/;4.700000;mq;267.150000;mq;269.550000;1.100000;0.130000;-99;768.000000;3113.000000;mq;269.250000;mq;0;mq;mq;mq;mq;mq;mq;3;0;0.000000;1.800000;0.130000;mq;1;1;mq;mq;mq;
07918;20160117093000;2284.000000;270;2.000000;259.150000;257.600000;88;70;7;7;9;9;mq;/;/;/;7.600000;mq;258.350000;mq;262.150000;1.350000;0.220000;-99;768.000000;3122.000000;mq;262.750000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07925;20160117084000;1905.000000;360;8.000000;263.450000;253.730000;45;0;0;0;5;0;8000;0;0;2;0.000000;mq;261.850000;mq;266.650000;0.450000;0.000000;-99;768.000000;3100.000000;mq;263.050000;mq;0;0;5;mq;mq;mq;mq;3;360;14.000000;0.680000;0.000000;mq;4;3;mq;1;100.000000;
07965;20160117092100;1460.000000;0;0.000000;273.950000;261.550000;39;0;0;0;1;0;8000;0;0;2;0.000000;mq;264.350000;mq;273.950000;0.080000;0.000000;-99;768.000000;3100.000000;mq;270.950000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;9;9;mq;mq;mq;
07981;20160117092000;2100.000000;0;0.000000;267.150000;mq;mq;0;7;3;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.350000;0.050000;-99;768.000000;3105.000000;mq;263.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;2;mq;
07982;20160117083000;1740.000000;0;0.000000;268.350000;262.380000;63;0;7;3;1;1;1250;5;0;0;7.600000;mq;262.850000;mq;266.650000;0.700000;0.200000;-99;768.000000;3120.000000;mq;266.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;110.000000;
07882;20160117083000;1390.000000;270;7.000000;267.650000;266.560000;92;44;7;4;4;3;150;6;3;2;0.000000;mq;265.150000;mq;267.950000;0.230000;0.000000;-99;768.000000;3100.000000;mq;269.150000;mq;0;5;mq;mq;mq;mq;mq;3;310;10.000000;mq;mq;mq;3;3;mq;1;110.000000;
07903;20160117094000;1400.000000;40;2.000000;266.050000;263.960000;85;70;7;0;8;8;450;5;/;/;3.100000;mq;265.450000;mq;267.550000;0.250000;0.080000;-99;768.000000;3108.000000;mq;270.350000;mq;0;0;mq;mq;mq;mq;mq;2;40;4.000000;0.550000;0.100000;mq;1;1;mq;0;60.000000;
07861;20160117090000;1635.000000;0;0.000000;267.150000;mq;mq;75;7;4;9;9;mq;/;/;/;8.800000;mq;mq;mq;mq;1.200000;0.250000;-99;768.000000;3125.000000;mq;266.150000;mq;0;mq;0;mq;mq;mq;mq;3;0;0.000000;1.500000;0.250000;mq;1;2;mq;0;70.000000;
07873;20160117084500;1470.000000;0;0.000000;mq;mq;mq;71;7;4;9;9;mq;/;/;/;4.400000;mq;mq;mq;mq;0.930000;0.080000;-99;768.000000;3108.000000;mq;266.950000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07928;20160117084500;1550.000000;270;1.000000;264.050000;262.990000;92;73;7;4;9;9;mq;/;/;/;3.800000;mq;263.650000;mq;267.550000;0.910000;0.110000;-99;768.000000;3111.000000;mq;264.950000;mq;0;mq;1;mq;mq;mq;mq;3;0;1.000000;0.960000;mq;mq;1;1;mq;0;80.000000;
07980;20160117094500;2127.000000;0;0.000000;269.150000;261.440000;55;0;3;3;1;1;800;0;3;0;0.000000;mq;260.150000;mq;269.150000;0.010000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07896;20160117083000;1416.000000;0;0.000000;265.650000;263.560000;85;71;7;7;8;8;450;0;2;/;4.200000;mq;265.150000;mq;268.150000;0.970000;0.110000;-99;768.000000;3111.000000;mq;269.150000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;80.000000;
07902;20160117080000;2000.000000;0;0.000000;260.250000;259.360000;93;0;7;4;8;8;250;2;/;/;2.500000;mq;259.850000;mq;262.250000;1.250000;0.020000;-99;768.000000;3102.000000;mq;263.150000;mq;0;5;5;mq;mq;mq;mq;3;360;15.000000;mq;mq;mq;1;1;mq;0;100.000000;
07907;20160117083000;1585.000000;0;0.000000;267.150000;265.040000;85;70;7;4;8;8;250;5;/;/;mq;mq;mq;mq;mq;0.420000;mq;mq;768.000000;mq;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07916;20160117082500;1620.000000;0;0.000000;264.350000;262.580000;87;70;7;3;8;8;mq;0;2;/;2.600000;mq;263.150000;mq;269.150000;0.520000;0.050000;-99;768.000000;3105.000000;mq;268.950000;mq;0;mq;5;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;1;140.000000;
07927;20160117084500;2100.000000;360;4.000000;262.750000;249.200000;32;0;0;0;0;0;mq;0;0;0;0.000000;mq;260.850000;mq;265.550000;0.590000;0.000000;-99;768.000000;3100.000000;mq;259.750000;mq;0;mq;9;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;4;4;mq;2;mq;
07470;20160117085000;1850.000000;0;0.000000;264.550000;mq;mq;70;7;4;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;1.650000;0.100000;-99;768.000000;3110.000000;mq;263.950000;mq;mq;mq;mq;mq;mq;mq;mq;3;0;0.000000;2.600000;0.130000;mq;0;0;0;mq;mq;
07589;20160117081500;1570.000000;0;0.000000;264.150000;mq;mq;0;3;0;6;1;250;6;3;0;0.000000;mq;263.150000;mq;268.650000;0.280000;0.000000;-99;768.000000;3100.000000;mq;270.050000;mq;0;5;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;1;mq;2;mq;
07926;20160117091500;2185.000000;360;10.000000;260.550000;255.330000;65;0;3;3;7;4;150;2;0;2;0.000000;mq;260.150000;mq;263.950000;0.880000;0.000000;-99;768.000000;3100.000000;mq;261.450000;mq;0;0;5;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;2;mq;2;mq;
07960;20160117081000;1590.000000;310;1.000000;270.050000;257.070000;36;0;0;0;4;0;8000;0;0;2;0.000000;mq;264.650000;mq;270.050000;0.200000;0.000000;-99;768.000000;3100.000000;mq;270.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;9;9;mq;0;220.000000;
07961;20160117083600;1745.000000;220;9.000000;271.450000;267.250000;73;0;0;0;2;1;1250;0;4;7;0.000000;mq;263.350000;mq;271.450000;0.300000;0.000000;-99;768.000000;3100.000000;mq;271.150000;mq;0;0;4;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;9;mq;1;160.000000;
07877;20160117080000;1645.000000;0;0.000000;263.750000;mq;mq;70;7;4;9;9;mq;/;/;/;mq;mq;mq;mq;mq;0.600000;0.040000;-99;768.000000;3104.000000;mq;265.850000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;2;mq;0;mq;
07969;20160117083000;1763.000000;0;0.000000;271.150000;259.030000;39;0;0;0;1;0;8000;0;0;2;0.000000;mq;263.850000;mq;mq;0.300000;0.000000;-99;768.000000;3100.000000;mq;268.450000;mq;0;0;9;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;1;160.000000;
07454;20160117090000;1535.000000;mq;mq;mq;mq;mq;73;7;3;mq;mq;250;/;/;/;8.900000;mq;mq;mq;mq;0.620000;0.170000;-99;768.000000;3117.000000;mq;268.650000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07575;20160117085000;2134.000000;270;2.000000;262.350000;254.850000;54;0;3;0;1;1;1750;0;3;0;0.000000;mq;259.850000;mq;265.350000;0.550000;0.000000;-99;768.000000;3100.000000;mq;263.850000;mq;0;0;9;mq;mq;mq;mq;3;mq;8.000000;0.780000;0.000000;mq;7;2;mq;2;mq;
07595;20160117093000;1915.000000;360;2.000000;262.450000;260.420000;85;0;0;0;4;3;80;2;3;0;0.000000;mq;260.650000;mq;267.150000;0.160000;0.000000;-99;768.000000;3100.000000;mq;265.350000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07897;20160117073000;1870.000000;0;0.000000;262.850000;mq;mq;70;7;4;9;9;mq;/;/;/;mq;mq;mq;mq;mq;1.300000;0.040000;-99;768.000000;3104.000000;mq;263.850000;mq;0;mq;8;mq;mq;mq;mq;3;220;2.000000;mq;mq;mq;1;2;mq;1;90.000000;
07908;20160117070000;1970.000000;220;4.000000;263.150000;262.370000;94;71;7;0;9;9;mq;/;/;/;4.000000;mq;262.650000;mq;266.650000;1.550000;0.070000;-99;768.000000;3107.000000;mq;264.950000;mq;0;mq;mq;mq;mq;mq;mq;3;310;12.000000;mq;mq;mq;1;1;mq;mq;mq;
07923;20160117094000;1895.000000;360;10.000000;262.150000;252.270000;44;0;0;0;0;0;mq;0;0;0;0.000000;mq;260.650000;mq;268.450000;0.430000;0.000000;-99;768.000000;3100.000000;mq;264.050000;mq;0;0;9;mq;mq;mq;mq;3;360;10.000000;mq;mq;mq;3;4;mq;1;160.000000;
