numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07498;20151230073000;1850.000000;200;2.000000;271.850000;262.500000;49;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.250000;mq;275.950000;0.290000;0.000000;-99;768.000000;3100.000000;mq;268.250000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;4;mq;mq;mq;
07881;20151230071500;2590.000000;0;0.000000;267.250000;247.860000;20;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.550000;mq;273.650000;0.450000;0.000000;-99;768.000000;3100.000000;mq;262.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;5;mq;2;mq;
07889;20151230074500;1800.000000;0;0.000000;273.650000;265.410000;54;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;277.150000;0.030000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07903;20151230080000;1400.000000;0;0.000000;273.550000;270.840000;82;0;6;0;0;0;mq;0;0;0;1.200000;mq;273.450000;mq;mq;0.100000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07907;20151230080000;1585.000000;0;0.000000;273.150000;265.180000;55;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.150000;mq;279.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07917;20151230080000;1281.000000;0;0.000000;272.250000;270.360000;87;45;4;0;9;9;mq;/;/;/;0.000000;mq;271.450000;mq;279.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07919;20151230074000;2130.000000;360;2.000000;274.350000;263.140000;43;0;0;0;1;0;8000;0;0;2;0.000000;mq;271.150000;mq;275.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07926;20151230075000;2185.000000;0;0.000000;271.050000;257.620000;35;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.450000;mq;273.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07931;20151230065000;1665.000000;90;2.000000;270.150000;261.180000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.050000;mq;279.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20151230061500;790.000000;0;0.000000;272.650000;mq;mq;0;6;0;0;0;mq;0;0;0;3.200000;272.650000;mq;280.150000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20151230064500;1018.000000;0;0.000000;271.650000;mq;mq;45;6;0;9;9;mq;/;/;/;2.100000;mq;270.650000;mq;280.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20151230065000;1270.000000;0;0.000000;270.950000;268.770000;85;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.750000;mq;281.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20151230071500;1327.000000;220;7.000000;283.150000;265.460000;28;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.150000;mq;283.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20151230070000;636.000000;0;0.000000;273.050000;272.770000;98;0;0;0;2;0;8000;0;0;2;0.000000;mq;272.450000;mq;283.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07818;20151230070000;1250.000000;0;0.000000;271.150000;270.740000;97;0;0;0;0;0;mq;0;0;0;mq;mq;271.150000;mq;287.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;9;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20151230061500;1270.000000;0;0.000000;272.550000;mq;mq;0;6;0;0;0;mq;0;0;0;0.700000;mq;mq;mq;mq;0.100000;0.000000;-99;768.000000;3100.000000;mq;269.950000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07888;20151230071500;1800.000000;0;0.000000;274.550000;264.180000;46;0;7;0;0;0;mq;0;0;0;0.100000;mq;271.150000;mq;277.750000;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07894;20151230072500;1350.000000;220;1.000000;272.950000;267.160000;65;0;7;0;0;0;mq;0;0;0;0.000000;mq;272.950000;mq;281.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07895;20151230064500;1970.000000;0;0.000000;269.650000;264.970000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.650000;mq;276.150000;0.180000;0.000000;-99;768.000000;3100.000000;mq;269.050000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;5;mq;1;180.000000;
07896;20151230073000;1416.000000;0;0.000000;269.150000;266.530000;82;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.550000;mq;277.650000;0.160000;0.000000;-99;768.000000;3100.000000;mq;266.150000;mq;0;0;0;mq;mq;mq;mq;1;130;2.000000;mq;mq;mq;8;5;mq;2;mq;
07901;20151230070000;1870.000000;40;2.000000;275.150000;263.270000;41;0;7;0;0;0;mq;0;0;0;0.200000;mq;271.050000;mq;277.750000;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;40;8.000000;0.450000;mq;mq;1;1;mq;2;mq;
07904;20151230070000;2080.000000;0;0.000000;268.150000;259.330000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.950000;mq;273.750000;0.290000;0.000000;-99;768.000000;3100.000000;mq;265.950000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;8;4;mq;mq;mq;
