numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07715;20160205080000;2125.000000;0;0.000000;273.750000;267.090000;61;0;0;0;4;0;8000;0;0;9;0.000000;mq;265.650000;mq;273.750000;0.400000;0.000000;-99;768.000000;3100.000000;mq;266.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07875;20160205080000;1860.000000;360;2.000000;272.950000;267.760000;68;0;7;0;2;0;8000;0;0;2;1.500000;mq;260.250000;mq;272.950000;1.090000;0.020000;-99;768.000000;3102.000000;mq;265.650000;mq;0;7;5;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;2;mq;1;110.000000;
07926;20160205080000;2185.000000;360;2.000000;273.150000;266.090000;59;0;3;3;2;0;8000;0;0;2;mq;mq;mq;mq;mq;0.680000;0.000000;-99;768.000000;3100.000000;mq;269.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;4;mq;mq;mq;
07484;20160205064500;1018.000000;0;0.000000;275.150000;mq;mq;0;6;0;4;4;150;5;0;0;2.200000;mq;270.150000;mq;275.950000;0.020000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;4;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07580;20160205074000;1260.000000;360;7.000000;274.150000;274.150000;100;45;6;4;9;9;mq;/;/;/;3.000000;mq;269.650000;mq;274.150000;0.050000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;6;mq;1;mq;
07590;20160205065800;1270.000000;0;0.000000;270.950000;270.400000;96;0;0;0;8;8;800;6;/;/;0.000000;mq;267.250000;mq;277.150000;0.110000;0.000000;-99;768.000000;3100.000000;mq;271.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07608;20160205071500;1327.000000;180;2.000000;281.150000;264.610000;30;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.450000;mq;281.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20160205080000;1281.000000;0;0.000000;271.350000;269.470000;87;0;0;0;3;3;150;6;0;0;0.000000;mq;270.150000;mq;276.350000;0.010000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07919;20160205075000;2130.000000;360;2.000000;274.050000;265.790000;54;0;0;0;4;0;8000;0;0;2;0.000000;mq;264.650000;mq;274.050000;0.550000;0.000000;-99;768.000000;3100.000000;mq;267.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;7;mq;mq;mq;
07931;20160205070000;1665.000000;90;4.000000;273.850000;264.350000;49;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;277.250000;0.140000;0.000000;-99;768.000000;3100.000000;mq;270.050000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
