numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07923;20160126081500;1895.000000;0;0.000000;275.950000;266.290000;49;0;0;0;1;0;8000;0;0;7;0.000000;mq;275.150000;mq;282.450000;0.400000;0.000000;-99;768.000000;3100.000000;mq;270.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;4;mq;2;200.000000;
07595;20160126090000;1915.000000;0;0.000000;279.450000;268.090000;44;0;0;0;5;0;8000;0;0;2;0.000000;mq;276.250000;mq;284.950000;0.250000;0.000000;-99;768.000000;3100.000000;mq;270.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;5;mq;1;150.000000;
07715;20160126083400;2125.000000;0;0.000000;275.550000;264.240000;43;0;0;0;1;0;8000;0;0;9;0.000000;mq;mq;mq;mq;0.430000;0.000000;-99;768.000000;3100.000000;mq;271.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07893;20160126071000;1780.000000;180;2.000000;273.850000;268.620000;68;0;0;0;5;2;2250;0;1;7;0.000000;mq;273.550000;mq;278.650000;0.880000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;mq;mq;mq;mq;mq;3;0;0.000000;1.570000;0.000000;mq;7;3;mq;2;mq;
07575;20160126080300;2134.000000;310;1.000000;277.950000;267.580000;47;0;0;0;7;0;8000;0;0;9;0.000000;mq;273.650000;mq;281.350000;0.470000;0.000000;-99;768.000000;3100.000000;mq;269.750000;mq;0;0;0;mq;mq;mq;mq;2;310;2.000000;0.720000;0.000000;mq;7;3;mq;mq;mq;
07921;20160126083000;1680.000000;180;5.000000;276.450000;265.050000;43;0;0;0;8;0;8000;0;0;7;0.000000;mq;274.250000;mq;279.850000;0.440000;0.000000;-99;768.000000;3100.000000;mq;271.050000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;0.000000;mq;3;4;mq;mq;mq;
07924;20160126080000;2070.000000;270;2.000000;277.650000;267.310000;47;0;0;0;4;0;8000;0;0;2;0.000000;mq;275.950000;mq;279.750000;0.420000;0.000000;-99;768.000000;3100.000000;mq;268.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;1;210.000000;
07942;20160126080000;1910.000000;0;0.000000;279.850000;265.450000;35;0;0;0;4;0;8000;0;0;2;0.000000;mq;278.050000;mq;280.650000;0.220000;0.000000;-99;768.000000;3100.000000;mq;270.950000;mq;0;0;0;mq;mq;mq;mq;1;310;2.000000;mq;mq;mq;3;6;mq;1;200.000000;
07598;20160126090000;2070.000000;0;0.000000;276.550000;268.830000;57;0;0;0;1;0;8000;0;0;2;0.000000;mq;274.150000;mq;278.250000;0.390000;0.000000;-99;768.000000;3100.000000;mq;269.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;4;4;mq;2;200.000000;
07927;20160126085000;2100.000000;0;0.000000;277.250000;260.350000;28;0;0;0;5;0;8000;0;0;7;0.000000;mq;275.950000;mq;280.550000;0.510000;0.000000;-99;768.000000;3100.000000;mq;268.250000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;4;mq;1;300.000000;
07943;20160126084500;1650.000000;180;2.000000;278.350000;273.130000;69;0;0;0;4;0;8000;0;0;7;0.000000;mq;277.250000;mq;283.150000;0.070000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07950;20160126070400;1600.000000;0;0.000000;280.450000;272.970000;59;0;0;0;4;0;2250;0;0;2;0.000000;mq;278.250000;mq;286.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07972;20160126074500;1715.000000;0;0.000000;278.650000;273.210000;68;0;0;0;0;0;mq;0;0;0;0.000000;mq;276.650000;mq;287.650000;0.400000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;0.400000;0.000000;mq;7;7;mq;2;mq;
07973;20160126070000;1472.000000;180;2.000000;276.350000;274.710000;89;0;0;0;3;3;1750;0;3;0;0.000000;mq;276.350000;mq;285.050000;0.070000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;3;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07974;20160126083500;1500.000000;0;0.000000;276.950000;273.290000;77;0;0;0;3;3;3500;0;1;2;0.000000;mq;270.050000;mq;274.650000;0.050000;0.000000;-99;768.000000;3100.000000;mq;272.750000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07725;20160126082000;1456.000000;0;0.000000;280.650000;277.060000;78;0;0;0;6;6;8000;0;0;2;0.000000;mq;279.250000;mq;287.250000;0.260000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07940;20160126090000;1900.000000;40;2.000000;281.650000;268.140000;38;0;0;0;1;0;8000;0;0;2;0.000000;mq;274.950000;mq;282.650000;0.610000;0.000000;-99;768.000000;3100.000000;mq;269.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;4;mq;1;220.000000;
07954;20160126065700;1107.000000;90;3.000000;279.350000;273.680000;67;0;0;0;4;0;2250;0;0;2;0.000000;mq;279.350000;mq;292.250000;mq;mq;mq;768.000000;mq;mq;273.150000;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07970;20160126074500;1789.000000;0;0.000000;277.850000;273.610000;74;0;0;0;2;1;3500;0;3;2;0.000000;mq;271.950000;mq;287.250000;0.350000;0.000000;-99;768.000000;3100.000000;mq;270.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;1;500.000000;
07971;20160126071500;1384.000000;0;0.000000;277.350000;274.030000;79;0;0;0;4;3;800;5;3;2;0.000000;mq;277.450000;mq;284.150000;0.080000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;3;mq;mq;mq;
07936;20160126090000;2020.000000;0;0.000000;277.650000;268.900000;53;0;0;0;6;0;8000;0;0;7;0.000000;mq;270.950000;mq;282.750000;0.320000;0.000000;-99;768.000000;3100.000000;mq;271.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;3;mq;1;230.000000;
07968;20160126075500;1569.000000;0;0.000000;282.450000;272.000000;48;0;0;0;6;3;1750;0;3;7;0.000000;mq;278.750000;mq;288.250000;0.050000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;0.700000;0.000000;mq;6;6;mq;mq;mq;
07933;20160126065100;1908.000000;0;0.000000;275.350000;267.000000;54;0;0;0;2;0;8000;0;0;7;0.000000;mq;270.350000;mq;284.450000;0.420000;0.000000;-99;768.000000;3100.000000;mq;268.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;4;2;mq;0;150.000000;
07929;20160126090000;1855.000000;180;2.000000;277.650000;266.150000;43;0;0;0;6;0;8000;0;0;7;0.000000;mq;271.050000;mq;280.450000;0.400000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;3;270;2.000000;mq;mq;mq;8;mq;mq;mq;mq;
07590;20160126122500;1270.000000;0;0.000000;280.450000;268.380000;42;0;0;0;3;0;8000;0;0;2;mq;mq;mq;mq;mq;0.230000;0.000000;-50;750.000000;3100.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07595;20160126122100;1915.000000;0;0.000000;279.450000;268.960000;47;0;0;0;5;0;8000;0;0;2;mq;mq;mq;mq;mq;0.250000;0.000000;-50;750.000000;3100.000000;mq;271.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;5;mq;mq;mq;
07598;20160126120700;2070.000000;0;0.000000;281.350000;270.410000;46;0;0;0;1;0;8000;0;0;2;mq;mq;mq;mq;mq;0.380000;0.000000;-50;750.000000;3100.000000;mq;271.850000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;4;6;mq;2;200.000000;
07923;20160126124000;1895.000000;0;0.000000;283.250000;269.210000;37;0;0;0;7;0;8000;0;0;2;mq;mq;mq;mq;mq;0.400000;0.000000;-50;750.000000;3100.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;4;mq;mq;mq;
07926;20160126123000;2185.000000;0;0.000000;281.250000;270.030000;45;0;0;0;5;0;8000;0;0;2;mq;mq;mq;mq;mq;0.800000;0.000000;-50;750.000000;3100.000000;mq;267.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07927;20160126121500;2100.000000;0;2.000000;280.950000;260.530000;22;0;0;0;5;0;8000;0;0;7;mq;mq;mq;mq;mq;0.510000;0.000000;-50;750.000000;3100.000000;mq;272.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;1;300.000000;
07931;20160126123000;1665.000000;270;2.000000;284.050000;269.930000;37;0;0;0;8;0;8000;0;0;2;mq;mq;mq;mq;mq;0.220000;0.000000;-50;750.000000;3100.000000;mq;273.050000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;3;mq;mq;mq;
07933;20160126121400;1908.000000;0;0.000000;282.450000;269.540000;40;0;0;0;4;0;8000;0;0;7;mq;mq;mq;mq;mq;0.410000;0.000000;-50;750.000000;3100.000000;mq;269.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;4;2;mq;0;160.000000;
07924;20160126130000;2070.000000;270;2.000000;278.750000;268.320000;47;0;0;0;3;0;8000;0;0;2;mq;mq;mq;mq;mq;0.400000;0.000000;-50;750.000000;3100.000000;mq;270.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;1;240.000000;
07942;20160126122000;1910.000000;0;0.000000;282.350000;268.760000;38;0;0;0;5;0;8000;0;0;2;mq;mq;mq;mq;mq;0.220000;0.000000;-50;750.000000;3100.000000;mq;271.550000;mq;0;0;0;mq;mq;mq;mq;1;360;2.000000;mq;mq;mq;3;6;mq;1;180.000000;
07608;20160126080400;1327.000000;0;0.000000;280.450000;272.970000;59;0;0;0;4;0;8000;0;0;2;0.000000;mq;278.250000;mq;286.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07939;20160126111400;1860.000000;0;0.000000;279.150000;268.960000;48;0;0;0;4;0;8000;0;0;7;mq;mq;mq;mq;mq;0.400000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;
07943;20160126123000;1650.000000;220;2.000000;284.650000;276.680000;58;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07950;20160126120000;1600.000000;0;0.000000;285.250000;273.360000;44;0;0;0;1;0;8000;0;0;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07917;20160126140000;1281.000000;0;0.000000;284.550000;275.570000;54;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.060000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07900;20160126135500;2040.000000;180;3.000000;277.650000;268.120000;50;0;0;0;6;0;8000;0;0;2;mq;mq;mq;mq;mq;1.140000;0.000000;-50;750.000000;3100.000000;mq;269.750000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;3;mq;1;120.000000;
07922;20160126093000;2300.000000;0;0.000000;277.150000;266.280000;45;0;0;0;7;0;8000;0;0;2;0.000000;mq;271.650000;mq;279.150000;0.720000;0.000000;-99;768.000000;3100.000000;mq;268.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;8;3;mq;1;200.000000;
07922;20160126130000;2300.000000;0;0.000000;279.650000;270.500000;52;0;0;0;4;0;8000;0;0;2;mq;mq;mq;mq;mq;0.720000;0.000000;-50;750.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;8;3;mq;1;210.000000;
07968;20160126123400;1569.000000;0;0.000000;283.750000;274.300000;52;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.050000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;0.700000;0.000000;mq;6;6;mq;mq;mq;
07972;20160126123000;1715.000000;0;0.000000;282.650000;274.060000;55;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.400000;0.000000;-50;750.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;0.400000;0.000000;mq;6;6;mq;2;270.000000;
