numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07489;20151129083000;970.000000;40;3.000000;273.150000;mq;mq;60;0;0;8;8;1250;5;/;/;0.100000;mq;269.150000;mq;277.150000;0.170000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20151129070000;1270.000000;0;0.000000;271.150000;266.780000;72;70;7;0;8;8;450;6;/;/;2.500000;mq;268.150000;mq;274.150000;0.280000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20151129064500;1018.000000;0;0.000000;267.750000;mq;mq;0;7;0;8;8;450;5;/;/;2.100000;mq;261.950000;mq;274.750000;0.180000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20151129081000;1570.000000;0;0.000000;271.650000;mq;mq;0;7;4;6;6;1250;0;3;0;0.200000;mq;267.150000;mq;274.150000;0.120000;0.010000;-99;768.000000;3101.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;1;mq;
07457;20151129061500;790.000000;0;0.000000;274.150000;mq;mq;0;7;0;8;8;2250;0;3;/;1.800000;270.750000;mq;276.150000;mq;0.150000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20151129070000;1025.000000;mq;mq;mq;mq;mq;70;0;0;8;8;mq;0;7;/;mq;mq;mq;mq;mq;0.200000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20151129053000;1270.000000;0;0.000000;268.550000;266.870000;88;0;0;0;5;2;450;6;3;0;0.000000;mq;267.450000;mq;274.150000;0.040000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20151129080000;1281.000000;0;0.000000;270.950000;267.120000;75;0;0;0;6;6;450;5;0;0;0.100000;mq;263.550000;mq;275.150000;0.080000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20151129071500;1665.000000;40;4.000000;271.950000;260.370000;41;0;0;0;6;0;8000;0;0;2;0.000000;mq;268.250000;mq;280.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20151129073000;1270.000000;0;0.000000;269.050000;261.340000;55;0;0;0;8;4;3500;0;3;2;0.000000;mq;267.550000;mq;282.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
