numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07892;20151218080000;1700.000000;0;0.000000;272.150000;270.110000;86;0;0;0;5;0;8000;0;0;7;0.000000;mq;270.650000;mq;278.150000;0.240000;0.000000;-99;768.000000;3100.000000;mq;269.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;4;mq;2;mq;
07893;20151218074500;1780.000000;0;0.000000;274.950000;271.170000;76;0;0;0;4;2;1750;0;4;7;0.000000;mq;273.350000;mq;278.450000;0.250000;0.000000;-99;768.000000;3100.000000;mq;270.050000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;0.620000;0.000000;mq;8;4;mq;2;mq;
07457;20151218061500;790.000000;0;0.000000;275.650000;mq;mq;0;0;0;6;6;2250;0;3;0;0.000000;274.650000;mq;278.150000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20151218064500;1018.000000;0;0.000000;270.850000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.750000;mq;279.950000;0.020000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20151218065000;1270.000000;0;0.000000;274.250000;270.670000;77;0;0;0;3;0;8000;0;0;2;0.000000;mq;273.150000;mq;279.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07818;20151218071500;1250.000000;180;5.000000;272.150000;mq;mq;0;0;0;4;0;8000;0;0;2;0.000000;mq;271.150000;mq;281.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07856;20151218063000;1620.000000;0;0.000000;277.750000;268.480000;51;0;0;0;7;0;8000;0;0;2;0.000000;mq;275.750000;mq;281.050000;0.150000;0.000000;-99;768.000000;3100.000000;mq;272.850000;mq;0;0;0;mq;mq;mq;mq;1;220;4.000000;0.550000;0.000000;mq;6;3;mq;2;mq;
07876;20151218063000;1270.000000;0;0.000000;278.550000;mq;mq;0;0;0;1;0;8000;0;0;9;0.000000;mq;mq;mq;mq;0.150000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07888;20151218073000;1800.000000;40;3.000000;278.150000;273.520000;72;0;0;0;5;5;800;0;3;0;0.000000;mq;276.650000;mq;285.050000;0.090000;0.000000;-99;768.000000;3100.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;0.450000;0.000000;mq;8;6;mq;2;mq;
07894;20151218074500;1350.000000;220;5.000000;276.950000;270.120000;61;0;0;0;5;1;1750;0;3;7;0.000000;mq;273.550000;mq;283.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07895;20151218064500;1970.000000;0;0.000000;275.950000;273.180000;82;0;0;0;3;3;800;2;0;2;0.000000;mq;272.950000;mq;278.950000;0.200000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;4;mq;2;mq;
