numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07495;20160312084500;1440.000000;0;0.000000;270.950000;270.120000;94;45;0;0;8;8;80;6;/;/;0.000000;mq;269.350000;mq;272.750000;0.950000;0.000000;-99;768.000000;3100.000000;mq;271.450000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;7;mq;1;120.000000;
07575;20160312081500;2134.000000;310;3.000000;271.950000;266.610000;67;0;0;0;3;1;250;5;3;2;0.000000;mq;267.750000;mq;277.750000;1.000000;0.000000;-99;768.000000;3100.000000;mq;269.250000;mq;0;0;0;mq;mq;mq;mq;3;310;5.000000;1.240000;0.000000;mq;8;4;mq;mq;mq;
07589;20160312081000;1570.000000;0;0.000000;270.650000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;267.150000;mq;276.650000;0.480000;0.000000;-99;768.000000;3100.000000;mq;270.450000;mq;0;5;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8;7;mq;2;mq;
07595;20160312085000;1915.000000;0;0.000000;273.850000;266.970000;60;0;0;0;1;0;8000;0;0;2;0.000000;mq;266.750000;mq;275.250000;0.600000;0.000000;-99;768.000000;3100.000000;mq;266.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;3;mq;1;280.000000;
07863;20160312083000;2000.000000;0;0.000000;270.150000;263.470000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.650000;mq;277.650000;2.100000;0.000000;-99;768.000000;3100.000000;mq;266.050000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;3;mq;mq;mq;
07884;20160312073000;1400.000000;0;0.000000;271.450000;270.320000;92;44;4;0;8;8;450;6;/;/;0.000000;mq;269.150000;mq;277.150000;1.560000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07885;20160312081000;1610.000000;0;0.000000;276.150000;269.580000;62;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.850000;mq;278.350000;1.100000;0.000000;-99;768.000000;3100.000000;mq;269.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;4;3;mq;1;230.000000;
07901;20160312070000;1870.000000;0;0.000000;270.850000;264.140000;60;0;0;0;1;1;1250;2;0;0;0.000000;mq;267.650000;mq;278.450000;2.220000;0.000000;-99;768.000000;3100.000000;mq;272.450000;mq;0;0;0;mq;mq;mq;mq;2;40;7.000000;3.200000;0.000000;mq;4;3;mq;2;mq;
07902;20160312075000;2000.000000;0;0.000000;270.350000;264.690000;65;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.750000;mq;278.150000;2.050000;0.000000;-99;768.000000;3100.000000;mq;266.650000;mq;0;9;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;8;3;mq;2;mq;
07918;20160312080500;2284.000000;0;0.000000;267.450000;261.530000;63;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.050000;mq;279.150000;1.750000;0.000000;-99;768.000000;3100.000000;mq;265.050000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07922;20160312083000;2300.000000;0;0.000000;269.150000;265.550000;76;0;0;0;0;0;mq;0;0;0;0.000000;mq;262.150000;mq;273.650000;1.370000;0.000000;-99;768.000000;3100.000000;mq;265.750000;mq;0;5;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;8;3;mq;2;mq;
07925;20160312074500;1905.000000;0;0.000000;271.650000;261.250000;45;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.350000;mq;280.150000;0.930000;0.000000;-99;768.000000;3100.000000;mq;270.550000;mq;0;0;0;mq;mq;mq;mq;2;360;3.000000;1.130000;0.000000;mq;6;3;mq;1;200.000000;
07964;20160312083000;2020.000000;0;0.000000;266.050000;258.530000;55;0;4;0;0;0;mq;0;0;0;0.000000;mq;259.750000;mq;271.550000;1.500000;0.000000;-99;768.000000;3100.000000;mq;268.950000;mq;0;6;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;1;90.000000;
07974;20160312084000;1500.000000;310;2.000000;271.850000;266.120000;65;0;0;0;7;7;800;5;/;/;0.000000;mq;269.250000;mq;273.650000;0.600000;0.000000;-99;768.000000;3100.000000;mq;271.350000;mq;0;0;5;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07457;20160312060500;790.000000;0;0.000000;269.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;268.950000;mq;278.650000;mq;0.030000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07856;20160312063000;1620.000000;0;0.000000;267.250000;258.490000;50;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.450000;mq;277.250000;1.550000;0.000000;-99;768.000000;3100.000000;mq;269.950000;mq;0;7;0;mq;mq;mq;mq;2;310;3.000000;3.950000;0.000000;mq;8;3;mq;2;mq;
07876;20160312063000;1270.000000;0;0.000000;269.150000;mq;mq;0;0;0;1;1;450;6;0;0;0.000000;mq;mq;mq;mq;1.050000;0.000000;-99;768.000000;3100.000000;mq;267.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;2;mq;mq;mq;
07897;20160312073000;1870.000000;0;0.000000;272.650000;mq;mq;0;0;0;1;1;3500;0;3;0;mq;mq;mq;mq;mq;2.100000;0.000000;-99;768.000000;3100.000000;mq;263.450000;mq;0;0;0;mq;mq;mq;mq;2;310;2.000000;mq;mq;mq;2;7;mq;2;mq;
07898;20160312071500;1080.000000;0;0.000000;268.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.150000;mq;279.850000;0.600000;0.000000;-99;768.000000;3100.000000;mq;269.750000;mq;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
