numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07498;20160208081500;1850.000000;30;1.000000;266.450000;262.590000;74;0;7;4;6;6;2250;0;3;0;4.400000;mq;262.650000;mq;273.650000;1.200000;0.080000;-99;768.000000;3108.000000;mq;267.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07888;20160208073000;1800.000000;0;0.000000;272.850000;265.590000;58;0;7;4;6;6;800;5;/;/;12.300000;mq;267.250000;mq;274.650000;0.750000;0.140000;-99;768.000000;3114.000000;mq;268.950000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;9;mq;1;140.000000;
07889;20160208073500;1800.000000;0;0.000000;271.150000;265.050000;63;17;7;mq;8;8;800;6;/;/;7.200000;mq;266.650000;mq;273.150000;0.540000;0.090000;-99;768.000000;3109.000000;mq;269.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07911;20160208075000;1620.000000;0;0.000000;272.150000;mq;mq;0;7;7;8;8;250;0;3;/;8.000000;mq;267.150000;mq;276.150000;1.240000;0.110000;-99;768.000000;3111.000000;mq;271.450000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07917;20160208080000;1281.000000;0;0.000000;271.350000;270.080000;91;0;7;0;7;7;1750;0;3;/;26.900000;mq;266.950000;mq;277.350000;0.150000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07971;20160208073000;1384.000000;180;2.000000;274.150000;271.590000;83;0;7;0;2;0;8000;0;0;2;2.500000;mq;270.650000;mq;275.050000;0.150000;0.020000;-99;768.000000;3102.000000;mq;271.450000;mq;0;0;1;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07973;20160208070000;1472.000000;220;7.000000;276.950000;271.590000;68;0;7;3;4;4;1250;0;3;0;6.000000;mq;270.050000;mq;276.950000;0.150000;0.050000;-99;768.000000;3105.000000;mq;272.950000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;1;140.000000;
07589;20160208082000;1570.000000;0;0.000000;273.150000;mq;mq;0;7;6;6;6;1750;0;7;2;17.900000;mq;267.650000;mq;276.650000;0.350000;0.250000;-99;768.000000;3125.000000;mq;272.450000;mq;0;0;1;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;3;mq;0;mq;
07598;20160208082400;2070.000000;180;2.000000;270.150000;265.260000;69;0;7;0;3;2;450;6;7;2;26.200000;mq;266.150000;mq;272.950000;0.680000;0.320000;-99;768.000000;3132.000000;mq;267.250000;mq;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;1;mq;0;100.000000;
07902;20160208075600;2000.000000;0;0.000000;272.050000;271.210000;94;0;7;4;8;8;450;5;/;/;mq;mq;266.850000;mq;275.150000;1.220000;0.300000;-99;768.000000;3130.000000;mq;268.550000;mq;0;0;0;mq;mq;mq;mq;3;180;5.000000;mq;0.300000;mq;3;3;mq;0;155.000000;
07943;20160208083000;1650.000000;220;12.000000;274.150000;270.220000;75;36;3;7;4;0;8000;0;0;7;4.400000;mq;269.850000;mq;274.850000;0.120000;0.000000;-99;768.000000;3100.000000;mq;271.850000;mq;0;0;7;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;2;mq;1;180.000000;
07950;20160208084500;1600.000000;90;2.000000;279.450000;261.800000;27;0;7;4;7;0;8000;0;0;2;1.900000;mq;269.950000;mq;279.450000;0.140000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;0;0;4;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07590;20160208070500;1270.000000;0;0.000000;269.350000;267.800000;89;0;7;0;3;3;1750;6;0;0;29.300000;mq;268.750000;mq;277.050000;0.260000;0.240000;-99;768.000000;3124.000000;mq;269.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07599;20160208073000;1240.000000;180;2.000000;270.350000;268.940000;90;0;7;6;4;2;1250;5;0;2;21.600000;mq;267.850000;mq;281.250000;0.120000;0.120000;-99;768.000000;3112.000000;mq;271.650000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07894;20160208072000;1350.000000;0;0.000000;271.650000;268.310000;78;0;7;6;8;8;450;6;/;/;7.300000;mq;269.950000;mq;280.250000;0.430000;0.100000;-99;768.000000;3110.000000;mq;272.150000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;0;90.000000;
07895;20160208064500;1970.000000;0;0.000000;271.150000;266.780000;72;0;7;0;8;8;1250;0;1;/;6.600000;mq;264.850000;mq;274.650000;1.150000;0.100000;-99;768.000000;3110.000000;mq;268.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;80.000000;
07900;20160208065000;2040.000000;0;0.000000;268.350000;265.100000;78;0;7;0;8;8;1250;0;1;/;7.000000;mq;264.650000;mq;274.950000;1.380000;0.090000;-99;768.000000;3109.000000;mq;264.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;0;80.000000;
07901;20160208070000;1870.000000;0;0.000000;271.650000;266.320000;67;0;7;0;7;7;800;6;/;/;8.000000;mq;267.750000;mq;275.950000;1.080000;0.070000;-99;768.000000;3107.000000;mq;270.050000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;60.000000;
07904;20160208070000;2080.000000;40;2.000000;269.750000;260.300000;48;0;7;4;7;3;800;5;7;2;6.700000;mq;259.650000;mq;272.650000;1.160000;0.110000;-99;768.000000;3111.000000;mq;268.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;0;60.000000;
07918;20160208064500;2284.000000;0;0.000000;269.550000;267.080000;83;0;7;3;8;6;450;5;1;/;4.900000;mq;262.850000;mq;272.650000;1.200000;0.080000;-99;768.000000;3108.000000;mq;266.250000;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07919;20160208070000;2130.000000;0;0.000000;270.450000;264.980000;66;0;7;0;2;0;8000;0;0;2;18.100000;mq;267.650000;mq;273.150000;0.750000;0.210000;-99;768.000000;3121.000000;mq;266.050000;mq;0;0;3;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;100.000000;
