numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07599;20160313071500;1240.000000;40;2.000000;271.550000;270.270000;91;49;0;0;9;9;mq;/;/;/;0.000000;mq;270.750000;mq;278.050000;0.130000;0.000000;-99;768.000000;3100.000000;mq;272.050000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8;6;mq;mq;mq;
07919;20160313073500;2130.000000;0;0.000000;269.950000;264.880000;68;0;0;0;1;0;8000;0;0;2;0.000000;mq;269.850000;mq;278.750000;1.130000;0.000000;-99;768.000000;3100.000000;mq;268.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;2;mq;mq;mq;
07926;20160313080000;2185.000000;360;2.000000;269.250000;265.120000;73;0;0;0;6;6;800;5;0;0;0.000000;mq;mq;mq;mq;1.500000;0.000000;-99;768.000000;3100.000000;mq;266.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;2;mq;mq;mq;
07931;20160313071500;1665.000000;360;2.000000;271.750000;264.770000;59;0;0;0;7;4;1750;5;3;0;0.000000;mq;269.550000;mq;283.150000;0.380000;0.000000;-99;768.000000;3100.000000;mq;270.050000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;3;mq;mq;mq;
07970;20160313073000;1789.000000;0;0.000000;266.650000;265.570000;92;0;0;0;7;7;250;5;/;/;0.000000;mq;262.950000;mq;275.950000;0.970000;0.000000;-99;768.000000;3100.000000;mq;264.950000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8;2;mq;1;125.000000;
07971;20160313070000;1384.000000;0;0.000000;269.850000;260.900000;50;0;0;0;8;8;800;5;/;/;0.000000;mq;267.950000;mq;280.950000;0.580000;0.000000;-99;768.000000;3100.000000;mq;270.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;7;mq;mq;mq;
07973;20160313064500;1472.000000;0;0.000000;269.050000;265.450000;76;0;0;0;7;7;450;5;/;/;0.000000;mq;267.550000;mq;275.250000;0.620000;0.000000;-99;768.000000;3100.000000;mq;270.750000;mq;0;7;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;4;mq;1;200.000000;
07484;20160313064500;1018.000000;0;0.000000;273.750000;mq;mq;0;0;0;8;8;250;6;/;/;0.000000;mq;269.950000;mq;277.650000;0.150000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07580;20160313071000;1260.000000;360;2.000000;271.050000;270.500000;96;45;4;4;9;9;mq;/;/;/;0.000000;mq;269.750000;mq;275.850000;0.450000;0.000000;-99;768.000000;3100.000000;mq;271.250000;mq;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07608;20160313071500;1327.000000;0;0.000000;270.650000;269.670000;93;0;4;0;8;7;80;5;3;/;0.000000;mq;269.450000;mq;271.550000;0.950000;0.000000;-99;768.000000;3100.000000;mq;271.250000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07818;20160313070000;1250.000000;360;5.000000;273.150000;mq;mq;0;0;0;8;8;250;5;/;/;0.000000;mq;272.150000;mq;279.150000;0.360000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07872;20160313072000;1355.000000;0;0.000000;271.450000;271.310000;99;45;4;0;9;9;mq;/;/;/;0.000000;mq;mq;mq;276.750000;0.450000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;3;mq;2;mq;
07878;20160313075000;1600.000000;0;0.000000;272.750000;271.760000;93;45;4;0;9;9;mq;/;/;/;0.000000;mq;270.850000;mq;281.250000;0.400000;0.000000;-99;768.000000;3100.000000;mq;272.550000;mq;0;mq;0;mq;mq;mq;mq;2;90;2.000000;mq;mq;mq;7;6;mq;2;mq;
07909;20160313072000;1700.000000;0;0.000000;270.050000;mq;mq;49;4;4;9;9;mq;/;/;/;0.000000;mq;mq;mq;mq;1.800000;0.000000;-99;768.000000;3100.000000;mq;270.850000;mq;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07920;20160313080000;1720.000000;0;0.000000;267.150000;266.480000;95;45;0;0;9;9;mq;/;/;/;0.000000;mq;266.150000;mq;280.650000;1.050000;0.000000;-99;768.000000;3100.000000;mq;265.150000;mq;0;9;0;mq;mq;mq;mq;2;130;6.000000;1.600000;0.000000;mq;7;7;mq;2;mq;
07939;20160313070900;1860.000000;310;2.000000;275.450000;273.510000;87;71;0;0;9;9;mq;/;/;/;0.100000;mq;270.750000;mq;277.350000;1.160000;0.010000;-99;768.000000;3101.000000;mq;271.150000;mq;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07959;20160313074000;1860.000000;0;0.000000;mq;mq;mq;0;0;0;9;9;mq;/;/;/;0.000000;mq;mq;mq;mq;1.200000;0.000000;-99;768.000000;3100.000000;mq;268.550000;mq;0;mq;0;mq;mq;mq;mq;3;0;0.000000;mq;0.000000;mq;7;3;mq;1;120.000000;
07902;20160313075500;2000.000000;0;0.000000;267.650000;265.830000;87;0;0;0;1;1;8000;0;0;2;0.000000;mq;265.850000;mq;279.150000;1.980000;0.000000;-99;768.000000;3100.000000;mq;266.750000;mq;0;9;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;8;7;mq;2;mq;
07921;20160313081500;1680.000000;0;0.000000;273.050000;264.370000;52;0;0;0;8;3;1250;6;7;/;0.000000;mq;268.550000;mq;281.650000;0.930000;0.000000;-99;768.000000;3100.000000;mq;270.250000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;0.000000;mq;3;3;mq;mq;mq;
07965;20160313080000;1460.000000;0;0.000000;269.450000;267.140000;84;0;4;0;8;8;450;6;/;/;0.000000;mq;266.650000;mq;279.050000;0.230000;0.000000;-99;768.000000;3100.000000;mq;269.750000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;3;mq;2;mq;
07923;20160313083400;1895.000000;0;0.000000;270.050000;262.950000;58;0;0;0;5;1;800;5;0;9;0.000000;mq;268.350000;mq;279.750000;0.900000;0.000000;-99;768.000000;3100.000000;mq;269.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;3;mq;mq;mq;
07953;20160313081000;1800.000000;0;0.000000;264.950000;262.420000;82;44;0;0;9;9;mq;/;/;/;0.000000;mq;263.550000;mq;275.250000;1.080000;0.000000;-99;768.000000;3100.000000;mq;263.650000;mq;0;mq;0;mq;mq;mq;mq;3;0;0.000000;mq;0.000000;mq;8;3;mq;1;200.000000;
07488;20160313083000;1260.000000;360;2.000000;272.950000;271.360000;89;0;4;4;8;8;450;5;/;/;0.000000;mq;271.550000;mq;275.350000;0.750000;0.000000;-99;768.000000;3100.000000;mq;272.250000;mq;0;0;0;mq;mq;mq;mq;2;90;4.000000;1.200000;0.000000;mq;3;3;mq;2;mq;
07811;20160313082000;2350.000000;0;0.000000;271.550000;264.140000;57;0;0;0;1;1;800;0;3;0;0.000000;mq;268.350000;mq;279.550000;1.410000;0.000000;-99;768.000000;3100.000000;mq;264.150000;mq;0;9;0;mq;mq;mq;mq;2;130;5.000000;mq;mq;mq;4;3;mq;1;120.000000;
07881;20160313080000;2590.000000;0;0.000000;268.150000;253.230000;30;0;0;0;1;1;450;0;3;0;0.000000;mq;263.650000;mq;275.150000;1.880000;0.000000;-99;768.000000;3100.000000;mq;263.850000;mq;0;9;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;8;4;mq;1;170.000000;
07886;20160313081000;1720.000000;220;2.000000;271.150000;270.880000;98;49;4;4;9;9;mq;/;/;/;0.000000;mq;269.650000;mq;280.150000;1.950000;0.000000;-99;768.000000;3100.000000;mq;270.350000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;3;mq;1;90.000000;
07961;20160313081000;1745.000000;220;3.000000;265.150000;264.220000;93;0;4;0;6;6;80;6;0;0;0.000000;mq;262.050000;mq;273.350000;1.000000;0.000000;-99;768.000000;3100.000000;mq;266.450000;mq;0;3;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07962;20160313075000;680.000000;0;0.000000;274.250000;271.350000;81;0;0;0;7;7;1250;5;/;/;0.000000;mq;271.450000;mq;284.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20160313070000;1000.000000;0;0.000000;272.750000;267.760000;69;0;0;0;7;7;800;5;/;/;0.000000;mq;271.950000;mq;281.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07892;20160313073000;1700.000000;0;0.000000;265.650000;264.010000;88;0;0;0;8;8;450;6;/;/;0.000000;mq;264.150000;mq;277.150000;1.100000;0.000000;-99;768.000000;3100.000000;mq;268.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;3;mq;2;mq;
07893;20160313074500;1780.000000;90;2.000000;269.150000;268.040000;92;0;0;0;8;8;250;5;/;/;0.000000;mq;266.750000;mq;276.650000;1.500000;0.000000;-99;768.000000;3100.000000;mq;268.650000;mq;0;mq;mq;mq;mq;mq;mq;3;0;0.000000;2.060000;0.000000;mq;8;3;mq;1;150.000000;
07894;20160313071500;1350.000000;0;0.000000;271.950000;270.220000;88;0;0;0;8;8;450;6;/;/;0.000000;mq;268.550000;mq;279.050000;0.690000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;7;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;3;mq;2;mq;
07895;20160313064500;1970.000000;0;0.000000;265.650000;263.110000;82;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.650000;mq;277.350000;1.600000;0.000000;-99;768.000000;3100.000000;mq;265.650000;mq;0;9;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;2;mq;1;140.000000;
07896;20160313071500;1416.000000;0;0.000000;269.650000;267.020000;82;0;0;0;7;7;450;6;/;/;0.000000;mq;266.350000;mq;281.150000;1.030000;0.000000;-99;768.000000;3100.000000;mq;270.250000;mq;0;0;0;mq;mq;mq;mq;3;130;1.000000;mq;mq;mq;7;3;mq;2;mq;
07907;20160313083000;1585.000000;0;0.000000;270.150000;270.150000;100;0;0;0;8;8;250;5;/;/;0.000000;mq;mq;mq;mq;0.700000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;8;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;3;mq;mq;mq;
07913;20160313080000;2320.000000;90;2.000000;266.850000;260.560000;61;0;0;0;4;4;800;0;3;0;0.000000;mq;264.250000;mq;273.250000;1.700000;0.000000;-99;768.000000;3100.000000;mq;265.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07916;20160313074500;1620.000000;40;4.000000;269.750000;267.120000;82;0;0;0;8;8;80;6;/;/;0.000000;mq;269.150000;mq;280.350000;0.750000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;1;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07918;20160313080500;2284.000000;0;0.000000;265.250000;259.820000;65;0;0;0;3;3;800;2;0;0;0.000000;mq;262.650000;mq;279.150000;1.700000;0.000000;-99;768.000000;3100.000000;mq;263.550000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4;3;mq;mq;mq;
07925;20160313074500;1905.000000;150;2.000000;270.450000;265.360000;68;0;0;0;8;8;450;6;7;/;0.000000;mq;268.050000;mq;280.550000;0.900000;0.000000;-99;768.000000;3100.000000;mq;269.150000;mq;0;0;0;mq;mq;mq;mq;2;150;5.000000;1.100000;0.000000;mq;6;3;mq;mq;mq;
07929;20160313085500;1855.000000;0;0.000000;273.350000;264.140000;50;0;0;0;3;3;800;2;0;0;0.000000;mq;265.650000;mq;280.150000;0.880000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;3;90;4.000000;mq;mq;mq;7;3;mq;mq;mq;
07456;20160313082000;2180.000000;0;0.000000;271.150000;255.860000;30;0;0;0;7;7;800;0;3;/;0.000000;mq;267.650000;mq;279.150000;0.950000;0.000000;-99;768.000000;3100.000000;mq;268.450000;mq;0;0;mq;mq;mq;mq;mq;2;90;10.000000;mq;mq;mq;4;3;mq;2;mq;
07567;20160313090000;2100.000000;180;4.000000;269.950000;266.990000;80;0;7;4;7;7;250;5;/;/;0.500000;mq;267.950000;mq;278.550000;1.340000;0.010000;-99;768.000000;3101.000000;mq;268.950000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;3;mq;mq;mq;
07697;20160313070000;1554.000000;130;5.000000;273.650000;270.430000;79;60;7;0;9;9;mq;/;/;/;0.100000;mq;273.650000;mq;279.150000;0.610000;0.010000;-99;768.000000;3101.000000;mq;267.150000;mq;0;mq;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;9;6;mq;mq;mq;
07815;20160313071500;2350.000000;0;0.000000;265.150000;261.990000;78;0;0;0;5;5;800;5;0;0;0.000000;mq;263.750000;mq;278.050000;1.650000;0.000000;-99;768.000000;3100.000000;mq;263.150000;mq;mq;7;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;3;mq;2;mq;
07863;20160313090000;2000.000000;0;0.000000;271.350000;266.220000;68;0;0;0;7;7;1250;0;3;/;0.000000;mq;268.250000;mq;278.050000;2.050000;0.000000;-99;768.000000;3100.000000;mq;268.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07877;20160313085500;1645.000000;0;0.000000;272.350000;mq;mq;45;4;0;9;9;mq;/;/;/;0.000000;mq;264.250000;mq;276.150000;1.200000;0.000000;-99;768.000000;3100.000000;mq;271.850000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;3;mq;2;mq;
07936;20160313090000;2020.000000;360;2.000000;269.950000;266.320000;76;70;7;0;8;8;800;0;1;/;mq;mq;269.850000;mq;278.150000;0.900000;0.010000;-99;768.000000;3101.000000;mq;271.750000;mq;0;0;5;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;7;mq;mq;mq;
07943;20160313085000;1650.000000;270;1.000000;269.950000;269.540000;97;44;4;4;7;7;150;6;/;/;0.000000;mq;266.150000;mq;271.650000;1.470000;0.000000;-99;768.000000;3100.000000;mq;270.750000;mq;0;0;1;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;1;240.000000;
07949;20160313085500;1870.000000;0;0.000000;270.450000;269.620000;94;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;1.930000;mq;mq;768.000000;mq;mq;267.650000;mq;0;5;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;3;mq;1;190.000000;
07950;20160313083500;1600.000000;0;0.000000;268.550000;267.010000;89;0;4;0;5;5;250;2;0;0;0.000000;mq;265.750000;mq;276.250000;0.980000;0.000000;-99;768.000000;3100.000000;mq;268.550000;mq;0;6;5;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;1;170.000000;
07958;20160313093000;1510.000000;0;0.000000;272.150000;mq;mq;0;0;0;7;7;450;5;/;/;0.000000;mq;mq;mq;mq;0.400000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07989;20160313080000;1670.000000;40;6.000000;271.950000;271.950000;100;45;4;7;9;9;mq;/;/;/;mq;mq;270.950000;mq;275.650000;0.840000;0.010000;-99;768.000000;3101.000000;mq;272.850000;mq;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07890;20160313082000;2200.000000;180;2.000000;267.950000;266.850000;92;45;7;4;9;9;mq;/;/;/;0.100000;mq;266.350000;mq;274.550000;1.400000;0.010000;-99;768.000000;3101.000000;mq;264.950000;mq;0;mq;0;mq;mq;mq;mq;2;180;3.000000;mq;mq;mq;3;4;mq;2;mq;
07595;20160313090000;1915.000000;0;0.000000;274.250000;270.840000;78;0;0;0;6;5;450;5;1;0;0.000000;mq;266.050000;mq;280.450000;0.600000;0.000000;-99;768.000000;3100.000000;mq;268.050000;mq;0;6;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;3;mq;1;280.000000;
07882;20160313084500;1390.000000;0;0.000000;276.150000;273.880000;85;0;4;0;8;8;450;6;/;/;0.000000;mq;mq;mq;mq;0.500000;0.000000;-99;768.000000;3100.000000;mq;272.650000;mq;0;5;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;6;6;mq;1;100.000000;
07927;20160313090000;2100.000000;40;2.000000;271.850000;263.010000;51;0;7;0;7;7;450;5;3;0;0.100000;mq;268.950000;mq;279.950000;1.150000;0.000000;-99;768.000000;3100.000000;mq;268.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;7;mq;mq;mq;
07900;20160313073000;2040.000000;0;0.000000;265.950000;261.410000;70;0;0;0;1;1;800;5;0;0;0.000000;mq;265.050000;mq;278.750000;1.930000;0.000000;-99;768.000000;3100.000000;mq;263.550000;mq;0;0;2;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;3;mq;1;140.000000;
07912;20160313070000;1707.000000;0;0.000000;268.450000;265.040000;77;0;0;0;7;7;1250;5;/;/;0.000000;mq;264.450000;mq;278.950000;1.050000;0.000000;-99;768.000000;3100.000000;mq;266.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;4;3;mq;mq;mq;
07575;20160313081000;2134.000000;40;4.000000;268.750000;266.760000;86;70;7;3;7;3;80;6;2;0;0.600000;mq;266.950000;mq;277.550000;0.950000;0.010000;-99;768.000000;3101.000000;mq;271.650000;mq;0;6;mq;mq;mq;mq;mq;3;40;7.000000;1.220000;0.010000;mq;9;3;mq;mq;mq;
07952;20160313083000;1840.000000;0;0.000000;mq;mq;mq;0;4;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;1.850000;0.000000;-99;768.000000;3100.000000;mq;266.350000;mq;0;9;0;mq;mq;mq;mq;3;270;5.000000;mq;mq;mq;3;2;mq;1;160.000000;
07960;20160313083000;1590.000000;310;2.000000;269.250000;267.850000;90;0;0;0;8;8;150;5;/;/;0.000000;mq;267.650000;mq;275.050000;0.780000;0.000000;-99;768.000000;3100.000000;mq;269.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;3;mq;2;mq;
07598;20160313090000;2070.000000;0;0.000000;272.150000;267.180000;69;0;0;0;6;6;800;5;1;0;0.000000;mq;267.150000;mq;278.250000;0.990000;0.000000;-99;768.000000;3100.000000;mq;268.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;4;3;mq;1;200.000000;
