numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07457;20151205060000;790.000000;0;0.000000;274.650000;mq;mq;0;6;0;4;4;2250;0;3;0;0.800000;mq;274.150000;mq;278.650000;0.050000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20151205065500;1270.000000;0;0.000000;275.250000;274.390000;94;0;6;0;8;5;1250;5;3;0;0.700000;mq;272.950000;mq;279.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20151205071500;1327.000000;0;0.000000;275.150000;272.060000;80;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.150000;mq;283.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20151205070000;1270.000000;0;0.000000;276.150000;272.690000;78;0;6;0;8;8;1250;5;/;/;0.700000;mq;276.150000;mq;281.150000;0.120000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20151205072000;1281.000000;0;0.000000;274.950000;273.330000;89;0;6;0;8;8;250;5;0;0;1.000000;mq;269.750000;mq;281.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20151205070000;1665.000000;90;1.000000;275.150000;271.190000;75;0;6;0;8;8;450;5;/;/;1.100000;273.150000;mq;284.250000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20151205070000;1270.000000;0;0.000000;276.450000;272.440000;75;0;6;0;8;6;800;2;7;/;0.300000;mq;273.350000;mq;286.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20151205065000;1107.000000;0;0.000000;278.150000;276.800000;91;0;6;0;2;2;800;6;0;0;0.800000;mq;277.950000;mq;287.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20151205072500;1000.000000;0;0.000000;279.250000;279.100000;99;0;6;0;2;2;2250;5;0;0;0.800000;mq;279.250000;mq;287.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;20151205074500;1780.000000;0;0.000000;278.650000;278.060000;96;0;7;6;6;6;450;2;0;0;2.000000;mq;272.650000;mq;279.050000;0.240000;0.010000;-99;768.000000;3101.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;4;mq;2;mq;
07729;20151205070000;636.000000;0;0.000000;280.250000;280.100000;99;45;6;0;9;9;mq;/;/;/;3.500000;mq;273.250000;mq;290.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07962;20151205065000;680.000000;0;0.000000;279.350000;278.760000;96;0;6;0;8;8;1750;5;/;/;2.500000;mq;273.050000;mq;289.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20151205075000;1080.000000;0;0.000000;275.150000;mq;mq;0;6;0;7;6;mq;/;/;/;1.800000;270.150000;mq;279.650000;mq;0.080000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20151205070000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.120000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20151205071500;1850.000000;180;2.000000;274.550000;272.310000;85;0;0;7;6;6;1750;0;7;0;0.800000;mq;269.450000;mq;277.650000;0.290000;0.010000;-99;768.000000;3101.000000;mq;270.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;4;mq;mq;mq;
07815;20151205080000;2350.000000;0;0.000000;273.150000;271.710000;90;0;7;4;4;4;450;0;7;0;0.600000;mq;272.150000;mq;279.150000;0.400000;0.050000;-99;768.000000;3105.000000;mq;271.150000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;3;mq;2;mq;
