numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07589;20161013073000;1570.000000;0;0.000000;276.150000;mq;mq;61;6;0;8;8;450;6;/;/;4.600000;mq;272.150000;mq;280.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;8;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20161013050500;790.000000;0;0.000000;276.950000;mq;mq;0;0;0;8;8;2250;0;3;/;0.100000;mq;270.350000;mq;281.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20161013054500;1018.000000;0;0.000000;279.950000;mq;mq;0;6;4;8;8;450;5;/;/;2.300000;mq;276.650000;mq;285.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20161013060000;636.000000;0;0.000000;281.250000;280.950000;98;0;0;0;3;3;800;6;0;0;0.000000;mq;278.150000;mq;289.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20161013060000;1270.000000;0;0.000000;276.150000;272.330000;76;60;6;0;8;8;800;5;/;/;0.900000;mq;271.150000;mq;282.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;2;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;20161013053000;1780.000000;0;0.000000;272.650000;271.800000;94;45;7;4;9;9;mq;/;/;/;0.200000;mq;267.150000;mq;277.750000;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;20161013055000;1970.000000;0;0.000000;272.150000;272.150000;100;71;7;4;9;9;mq;/;/;/;3.500000;267.650000;mq;278.150000;mq;0.040000;0.040000;-99;768.000000;3104.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20161013064000;1080.000000;0;0.000000;279.650000;mq;mq;60;0;0;8;6;450;6;2;/;0.000000;mq;270.250000;mq;283.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20161013060000;1707.000000;0;0.000000;273.550000;272.700000;94;71;7;6;8;8;150;0;2;/;2.900000;mq;266.750000;mq;280.750000;0.020000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07962;20161013055000;680.000000;0;0.000000;281.450000;281.000000;97;0;6;0;7;7;1750;5;/;/;0.300000;mq;279.550000;mq;287.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07723;20161013070000;1385.000000;0;0.000000;279.750000;277.070000;83;60;6;0;8;8;mq;6;/;/;9.000000;mq;279.250000;mq;286.550000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20161013055000;1107.000000;0;0.000000;280.950000;280.200000;95;0;6;0;6;6;1250;0;3;/;0.300000;mq;280.650000;mq;291.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20161013061500;1270.000000;0;0.000000;277.550000;276.360000;92;60;6;0;8;8;800;5;/;/;7.100000;mq;270.550000;mq;280.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;20161013063000;1908.000000;40;1.000000;274.050000;270.820000;79;70;7;6;8;8;250;6;/;/;3.000000;mq;266.650000;mq;281.550000;0.030000;0.030000;-99;768.000000;3103.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20161013060300;1860.000000;0;0.000000;272.450000;271.890000;96;71;0;0;9;9;mq;/;/;/;6.000000;mq;268.250000;mq;277.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
